order_id,merchant_id,customer_id,order_status,is_test,ordered_at,paid_at
O002016,M02238,C016172,shipped,,2026-04-11T14:31:25,2026-04-11T14:38:25
O002017,M00268,C009694,shipped,,2026-03-17T15:15:32,2026-03-17T15:48:32
O002018,M02072,C002097,shipped,,2025-02-19T12:05:22,2025-02-19T13:57:22
O002019,M00352,C017537,shipped,,2026-04-11T04:26:16,2026-04-11T05:23:16
O002020,M03297,C010907,shipped,,2026-03-22T01:57:11,2026-03-22T02:37:11
O002021,M00872,C013384,shipped,,2025-03-11T17:51:28,2025-03-11T18:02:28
O002022,M01514,C006622,shipped,,2024-12-22T21:40:47,2024-12-22T23:39:47
O002023,M02532,C018446,shipped,,2025-04-01T19:06:35,2025-04-01T19:28:35
O002024,M01351,C011584,shipped,,2025-07-22T09:34:46,2025-07-22T10:34:46
O002025,M00884,C007155,shipped,,2025-12-16T03:14:25,2025-12-16T04:13:25
O002026,M02400,C003434,shipped,,2025-10-23T21:26:30,2025-10-23T23:21:30
O002027,M02550,C009908,shipped,,2026-02-26T01:44:14,2026-02-26T03:30:14
O002028,M02337,C016946,partially_shipped,,2025-02-11T08:02:00,2025-02-11T09:38:00
O002029,M02717,C002114,shipped,,2025-11-11T03:03:47,2025-11-11T03:17:47
O002030,M04740,C014204,shipped,,2025-07-21T03:40:31,2025-07-21T05:37:31
O002031,M03612,C002309,shipped,,2026-03-24T15:32:28,2026-03-24T16:31:28
O002032,M03510,C006011,shipped,,2025-05-02T05:16:53,2025-05-02T05:47:53
O002033,M01762,C003497,partially_shipped,,2025-01-13T13:36:35,2025-01-13T13:48:35
O002034,M00718,C010486,shipped,,2024-12-28T17:40:32,2024-12-28T19:23:32
O002035,M03283,C014190,shipped,,2026-02-04T05:58:13,2026-02-04T06:39:13
O002036,M01473,C004568,partially_shipped,,2025-07-22T10:58:44,2025-07-22T12:30:44
O002037,M01762,C003181,shipped,,2026-03-12T20:36:28,2026-03-12T20:39:28
O002038,M03205,C012496,shipped,,2025-06-19T07:10:33,2025-06-19T09:00:33
O002039,M01851,C010475,shipped,,2025-05-28T06:19:56,2025-05-28T07:32:56
O002040,M04285,C009107,shipped,,2025-07-15T09:20:44,2025-07-15T09:46:44
O002041,M03925,C005702,shipped,,2025-03-27T02:58:08,2025-03-27T03:38:08
O002042,M01870,C018155,cancelled,,2025-07-04T15:09:28,
O002043,M00884,C011379,shipped,,2025-04-26T22:25:03,2025-04-27T00:14:03
O002044,M01100,C008142,shipped,,2025-02-23T03:45:08,2025-02-23T05:15:08
O002045,M01570,C002159,shipped,,2025-04-09T13:51:54,2025-04-09T14:58:54
O002046,M04665,C015394,shipped,,2026-01-11T17:12:18,2026-01-11T17:16:18
O002047,M00568,C008322,shipped,,2025-12-26T07:04:36,2025-12-26T07:55:36
O002048,M03729,C011635,shipped,,2025-10-08T15:22:31,2025-10-08T16:03:31
O002049,M01301,C018337,shipped,,2024-11-22T10:57:06,2024-11-22T11:45:06
O002050,M03006,C007015,shipped,,2024-11-23T15:24:22,2024-11-23T16:21:22
O002051,M01910,C018044,shipped,,2025-05-17T16:42:12,2025-05-17T16:52:12
O002052,M00871,C006021,shipped,false,2025-12-05T12:40:55,2025-12-05T14:07:55
O002053,M04173,C014724,shipped,,2025-06-24T19:42:57,2025-06-24T21:19:57
O002054,M00330,C012623,shipped,,2025-08-16T17:55:17,2025-08-16T18:11:17
O002055,M04683,C016213,shipped,,2025-08-10T14:29:56,2025-08-10T15:45:56
O002056,M00794,C005813,cancelled,false,2025-02-13T13:42:49,
O002057,M02206,C000837,shipped,,2024-12-08T22:16:49,2024-12-08T23:12:49
O002058,M03620,C011809,shipped,,2025-08-02T08:03:14,2025-08-02T09:17:14
O002059,M01770,C011084,cancelled,,2025-08-12T09:47:56,
O002060,M00138,C007241,shipped,,2025-05-05T16:56:32,2025-05-05T18:07:32
O002061,M03498,C005668,shipped,,2026-03-05T09:44:21,2026-03-05T10:42:21
O002062,M00497,C014043,shipped,,2025-02-02T04:02:09,2025-02-02T05:23:09
O002063,M04308,C005191,shipped,,2025-08-21T11:41:06,2025-08-21T13:24:06
O002064,M03549,C004095,shipped,,2025-08-27T11:39:21,2025-08-27T12:23:21
O002065,M01448,C003140,shipped,,2025-01-31T01:29:28,2025-01-31T01:52:28
O002066,M04858,C007196,shipped,,2026-03-08T19:01:15,2026-03-08T20:39:15
O002067,M03319,C016993,shipped,,2025-11-07T04:48:31,2025-11-07T06:32:31
O002068,M00200,C015276,shipped,,2025-10-24T10:00:45,2025-10-24T11:20:45
O002069,M01633,C015636,shipped,,2026-01-04T00:31:51,2026-01-04T02:30:51
O002070,M01856,C006489,shipped,,2025-02-18T21:24:47,2025-02-18T22:38:47
O002071,M03157,C002143,shipped,,2025-10-29T01:39:06,2025-10-29T01:48:06
O002072,M02488,C015489,shipped,,2025-07-02T15:45:48,2025-07-02T16:58:48
O002073,M02044,C006172,shipped,,2024-11-26T17:00:47,2024-11-26T17:26:47
O002074,M00012,C016437,shipped,,2026-02-24T07:21:29,2026-02-24T09:07:29
O002075,M01169,C010032,shipped,,2025-08-09T05:13:18,2025-08-09T05:58:18
O002076,M03048,C009096,shipped,,2025-03-09T15:25:15,2025-03-09T15:33:15
O002077,M02541,C013362,pending,,2025-04-07T05:00:38,2025-04-07T05:12:38
O002078,M00561,C011413,shipped,,2025-10-09T01:54:49,2025-10-09T03:51:49
O002079,M01739,C000914,cancelled,,2025-12-18T11:44:34,
O002080,M02384,C003410,shipped,,2025-09-18T08:49:27,2025-09-18T09:21:27
O002081,M00485,C000692,pending,,2024-11-02T08:14:22,2024-11-02T09:13:22
O002082,M00097,C011228,shipped,,2025-09-05T05:17:24,2025-09-05T07:12:24
O002083,M02142,C005266,shipped,,2025-07-31T01:20:41,2025-07-31T01:30:41
O002084,M02813,C009338,partially_shipped,,2025-10-22T03:05:30,2025-10-22T04:15:30
O002085,M01362,C005944,shipped,,2024-12-03T22:55:26,2024-12-03T23:33:26
O002086,M01404,C015147,partially_shipped,,2025-06-16T12:59:17,2025-06-16T13:56:17
O002087,M04297,C003170,shipped,,2025-03-18T19:11:51,2025-03-18T21:04:51
O002088,M04501,C001366,shipped,,2024-11-26T22:54:40,2024-11-27T00:25:40
O002089,M04351,C008093,shipped,,2025-11-05T04:36:39,2025-11-05T04:42:39
O002090,M01703,C011319,shipped,,2025-12-27T22:21:59,2025-12-27T22:49:59
O002091,M01506,C013049,shipped,,2025-04-30T12:14:56,2025-04-30T13:12:56
O002092,M02813,C012781,shipped,,2025-02-16T13:13:13,2025-02-16T13:30:13
O002093,M02103,C017527,shipped,,2025-10-18T00:31:33,2025-10-18T01:10:33
O002094,M03236,C000924,pending,,2024-12-24T07:07:27,2024-12-24T08:18:27
O002095,M02105,C005603,shipped,,2025-10-01T22:55:43,2025-10-01T23:42:43
O002096,M02446,C012103,shipped,,2025-03-01T22:24:59,2025-03-01T23:11:59
O002097,M03780,C014176,partially_shipped,,2026-02-07T15:44:45,2026-02-07T15:55:45
O002098,M03181,C009895,shipped,,2025-03-07T22:41:00,2025-03-08T00:26:00
O002099,M04126,C014866,shipped,,2025-06-01T17:52:16,2025-06-01T18:59:16
O002100,M00814,C006099,partially_shipped,,2024-12-14T13:47:19,2024-12-14T14:06:19
O002101,M01027,C012498,shipped,,2025-08-23T22:20:57,2025-08-23T22:39:57
O002102,M00730,C016836,shipped,,2025-12-01T18:59:33,2025-12-01T20:08:33
O002103,M03842,C018455,shipped,,2025-04-15T04:48:07,2025-04-15T06:19:07
O002104,M03575,C017966,shipped,,2025-07-16T19:00:03,2025-07-16T19:23:03
O002105,M04772,C012782,shipped,,2025-04-30T20:24:50,2025-04-30T21:45:50
O002106,M03177,C006688,shipped,,2025-01-09T09:49:51,2025-01-09T10:53:51
O002107,M04747,C005949,pending,,2024-11-22T10:40:42,2024-11-22T11:40:42
O002108,M01835,C015405,shipped,,2025-08-28T04:20:36,2025-08-28T05:18:36
O002109,M00341,C005809,shipped,,2025-08-01T11:11:32,2025-08-01T11:37:32
O002110,M00737,C017242,shipped,,2025-09-18T05:38:17,2025-09-18T06:43:17
O002111,M04934,C018484,shipped,,2024-12-21T13:31:36,2024-12-21T13:44:36
O002112,M01477,C006017,shipped,,2025-11-18T15:20:12,2025-11-18T16:33:12
O002113,M00306,C016561,shipped,false,2025-03-29T15:57:04,2025-03-29T16:16:04
O002114,M03317,C000441,shipped,,2025-10-16T06:34:01,2025-10-16T08:30:01
O002115,M04955,C012484,shipped,,2025-06-25T01:53:13,2025-06-25T03:00:13
O002116,M00109,C004736,shipped,,2026-03-27T01:41:43,2026-03-27T02:34:43
O002117,M04012,C013147,shipped,,2025-02-03T08:43:56,2025-02-03T08:50:56
O002118,M01389,C001292,shipped,,2026-01-30T03:49:39,2026-01-30T05:47:39
O002119,M00951,C012476,shipped,,2025-10-05T12:36:06,2025-10-05T14:20:06
O002120,M04636,C017534,cancelled,,2026-03-29T21:56:31,
O002121,M04771,C016599,shipped,false,2026-04-15T23:27:04,2026-04-15T23:29:04
O002122,M04635,C007081,shipped,,2025-02-11T16:16:19,2025-02-11T17:12:19
O002123,M00300,C012396,shipped,,2025-04-26T05:51:49,2025-04-26T06:03:49
O002124,M02704,C019768,shipped,,2025-07-15T16:48:43,2025-07-15T17:37:43
O002125,M04823,C000733,shipped,,2026-04-13T20:24:22,2026-04-13T22:01:22
O002126,M03883,C011602,shipped,,2025-03-06T07:48:35,2025-03-06T09:45:35
O002127,M04083,C018986,shipped,true,2026-01-30T16:04:40,2026-01-30T17:30:40
O002128,M01517,C009013,partially_shipped,,2026-03-11T18:29:38,2026-03-11T19:07:38
O002129,M04703,C006876,partially_shipped,,2025-06-03T15:51:49,2025-06-03T17:40:49
O002130,M02705,C017773,partially_shipped,,2024-11-10T20:57:16,2024-11-10T21:59:16
O002131,M02090,C004473,partially_shipped,,2026-03-03T20:49:03,2026-03-03T22:12:03
O002132,M01794,C009299,shipped,,2026-01-20T15:45:52,2026-01-20T16:47:52
O002133,M03194,C004725,shipped,,2025-10-29T10:40:41,2025-10-29T11:11:41
O002134,M04886,C019475,shipped,,2025-09-30T08:42:51,2025-09-30T09:26:51
O002135,M03502,C016490,shipped,,2025-07-24T07:32:41,2025-07-24T08:59:41
O002136,M02718,C007096,shipped,,2024-12-20T16:09:18,2024-12-20T17:12:18
O002137,M04513,C010763,pending,false,2025-11-13T04:35:52,2025-11-13T06:17:52
O002138,M04430,C019542,shipped,,2024-11-18T23:39:04,2024-11-19T00:33:04
O002139,M02975,C019627,partially_shipped,,2025-03-30T21:40:51,2025-03-30T22:38:51
O002140,M04744,C016758,shipped,,2026-01-30T20:01:40,2026-01-30T20:38:40
O002141,M02892,C006766,shipped,,2025-06-21T12:55:50,2025-06-21T14:26:50
O002142,M01643,C014962,shipped,,2025-06-23T17:34:28,2025-06-23T18:58:28
O002143,M02821,C013851,shipped,,2025-01-26T10:56:15,2025-01-26T12:23:15
O002144,M00516,C015411,shipped,,2024-12-31T09:37:00,2024-12-31T11:33:00
O002145,M00336,C013716,shipped,,2025-10-30T05:06:23,2025-10-30T05:07:23
O002146,M04299,C003015,shipped,,2025-08-14T06:20:37,2025-08-14T07:22:37
O002147,M01293,C012122,shipped,,2025-01-03T15:04:49,2025-01-03T15:48:49
O002148,M04352,C009937,partially_shipped,,2026-03-31T14:28:43,2026-03-31T15:12:43
O002149,M01594,C014380,shipped,true,2025-10-30T20:45:31,2025-10-30T21:11:31
O002150,M04361,C017214,shipped,,2025-06-29T21:37:43,2025-06-29T23:07:43
O002151,M03300,C014903,shipped,,2025-07-28T21:32:58,2025-07-28T22:47:58
O002152,M03605,C008249,shipped,,2026-03-03T21:18:55,2026-03-03T21:22:55
O002153,M02421,C009088,partially_shipped,,2025-12-04T14:07:59,2025-12-04T15:47:59
O002154,M02624,C016776,shipped,,2025-10-19T21:13:45,2025-10-19T21:14:45
O002155,M03101,C011298,shipped,,2026-03-08T01:30:56,2026-03-08T02:30:56
O002156,M02925,C002285,shipped,,2025-10-14T17:54:14,2025-10-14T19:25:14
O002157,M00518,C005574,shipped,,2025-03-08T06:02:43,2025-03-08T06:23:43
O002158,M02902,C011493,shipped,,2026-04-15T00:59:30,2026-04-15T01:00:30
O002159,M04375,C002686,shipped,,2025-03-07T15:14:13,2025-03-07T16:33:13
O002160,M04586,C014927,shipped,,2025-03-12T23:32:44,2025-03-12T23:44:44
O002161,M02533,C014152,pending,,2025-09-16T09:04:41,2025-09-16T09:12:41
O002162,M04581,C009554,shipped,,2025-02-16T05:36:20,2025-02-16T06:57:20
O002163,M01553,C008109,shipped,,2025-07-19T21:24:10,2025-07-19T23:14:10
O002164,M00982,C013370,cancelled,,2025-02-02T09:22:07,
O002165,M03212,C008435,shipped,,2025-01-07T09:21:20,2025-01-07T10:41:20
O002166,M01416,C019963,partially_shipped,,2025-12-22T06:52:13,2025-12-22T08:48:13
O002167,M00811,C001445,shipped,,2025-07-20T15:56:29,2025-07-20T17:05:29
O002168,M01153,C013336,shipped,,2025-09-17T02:52:09,2025-09-17T03:19:09
O002169,M01109,C011870,shipped,,2025-02-12T22:16:11,2025-02-12T23:49:11
O002170,M04347,C018176,shipped,,2026-02-07T00:00:42,2026-02-07T00:22:42
O002171,M03253,C004410,shipped,,2024-12-18T04:32:53,2024-12-18T05:18:53
O002172,M04648,C001704,shipped,,2026-02-27T17:42:57,2026-02-27T19:23:57
O002173,M04039,C017325,shipped,,2025-10-29T12:32:01,2025-10-29T14:15:01
O002174,M02387,C016985,shipped,true,2024-12-20T10:45:26,2024-12-20T11:29:26
O002175,M02416,C007678,shipped,,2025-04-09T02:29:40,2025-04-09T03:07:40
O002176,M04646,C016622,shipped,,2025-08-24T00:02:30,2025-08-24T01:04:30
O002177,M04064,C017469,shipped,,2025-02-17T23:59:26,2025-02-18T00:30:26
O002178,M00245,C018500,shipped,,2026-04-10T21:33:34,2026-04-10T22:14:34
O002179,M04344,C011559,shipped,,2024-11-16T12:12:38,2024-11-16T12:24:38
O002180,M03294,C010006,shipped,,2025-01-27T18:25:13,2025-01-27T18:33:13
O002181,M02483,C007377,shipped,,2025-05-05T01:52:55,2025-05-05T03:28:55
O002182,M01809,C003672,shipped,true,2026-01-18T12:41:40,2026-01-18T14:31:40
O002183,M04079,C004548,shipped,,2025-08-21T17:30:35,2025-08-21T19:08:35
O002184,M01085,C006777,shipped,,2025-05-08T10:37:18,2025-05-08T11:15:18
O002185,M04406,C001054,shipped,,2025-08-19T11:01:25,2025-08-19T11:36:25
O002186,M01591,C002233,shipped,,2024-12-08T04:47:12,2024-12-08T05:30:12
O002187,M00969,C019144,shipped,,2024-12-18T12:57:19,2024-12-18T13:00:19
O002188,M00746,C000614,shipped,,2025-09-12T15:56:59,2025-09-12T16:13:59
O002189,M01266,C007440,shipped,,2025-02-18T21:09:07,2025-02-18T22:39:07
O002190,M01168,C007107,shipped,,2025-04-03T04:17:40,2025-04-03T04:24:40
O002191,M00628,C001925,pending,,2025-06-27T21:41:48,2025-06-27T22:10:48
O002192,M00504,C012065,shipped,,2025-01-09T06:19:35,2025-01-09T07:00:35
O002193,M03830,C013440,shipped,,2025-10-05T02:12:54,2025-10-05T02:38:54
O002194,M00972,C001371,partially_shipped,,2026-01-02T04:43:53,2026-01-02T05:36:53
O002195,M01382,C001594,cancelled,,2025-08-13T12:29:01,
O002196,M03818,C006474,shipped,,2025-04-23T12:28:27,2025-04-23T14:01:27
O002197,M03516,C000881,shipped,,2024-11-07T21:05:54,2024-11-07T21:36:54
O002198,M00675,C011833,shipped,,2025-04-22T00:23:15,2025-04-22T02:17:15
O002199,M00372,C013694,shipped,true,2025-01-18T02:39:16,2025-01-18T02:50:16
O002200,M01625,C018017,shipped,,2025-02-27T04:22:42,2025-02-27T05:17:42
O002201,M03638,C004841,shipped,,2026-01-02T15:42:53,2026-01-02T15:56:53
O002202,M01796,C001209,shipped,,2026-01-07T02:33:10,2026-01-07T03:30:10
O002203,M03179,C003084,shipped,,2025-02-02T21:40:36,2025-02-02T23:05:36
O002204,M02273,C010127,shipped,,2025-12-14T08:42:39,2025-12-14T10:37:39
O002205,M01427,C008588,shipped,,2025-03-20T01:11:20,2025-03-20T01:39:20
O002206,M00424,C006547,shipped,,2026-04-13T20:22:55,2026-04-13T21:11:55
O002207,M03008,C007645,shipped,,2025-09-11T09:04:12,2025-09-11T09:41:12
O002208,M04574,C008430,shipped,,2025-08-29T10:00:25,2025-08-29T10:51:25
O002209,M01934,C008996,shipped,,2025-08-21T23:22:47,2025-08-21T23:26:47
O002210,M02072,C017042,shipped,,2025-12-12T08:56:52,2025-12-12T10:55:52
O002211,M04032,C018408,shipped,,2026-03-11T19:00:18,2026-03-11T20:44:18
O002212,M02850,C019915,shipped,,2025-02-13T00:27:07,2025-02-13T01:12:07
O002213,M00276,C002995,partially_shipped,,2025-12-19T00:14:16,2025-12-19T00:57:16
O002214,M03057,C005253,shipped,,2025-01-16T04:50:45,2025-01-16T06:14:45
O002215,M02113,C003108,shipped,,2025-07-04T06:17:56,2025-07-04T07:04:56
O002216,M00540,C016651,shipped,,2026-03-21T00:11:59,2026-03-21T01:38:59
O002217,M01327,C001308,shipped,,2025-12-03T11:13:35,2025-12-03T11:43:35
O002218,M04881,C012819,shipped,,2025-03-28T19:33:30,2025-03-28T21:04:30
O002219,M02941,C001798,shipped,,2025-01-20T01:30:27,2025-01-20T03:23:27
O002220,M04082,C005229,partially_shipped,,2025-11-12T02:04:11,2025-11-12T02:29:11
O002221,M03451,C005741,shipped,,2025-12-01T00:00:15,2025-12-01T00:22:15
O002222,M04511,C018751,shipped,,2025-01-23T02:20:30,2025-01-23T03:04:30
O002223,M01071,C018964,shipped,,2025-09-19T03:54:53,2025-09-19T04:00:53
O002224,M01470,C012399,shipped,,2025-06-01T10:33:32,2025-06-01T11:26:32
O002225,M02175,C001388,shipped,,2025-11-21T23:10:33,2025-11-21T23:20:33
O002226,M03357,C016774,shipped,,2026-03-01T15:46:22,2026-03-01T15:52:22
O002227,M03434,C019340,shipped,,2025-11-08T01:37:52,2025-11-08T02:52:52
O002228,M00684,C014112,shipped,,2026-01-28T10:17:23,2026-01-28T11:07:23
O002229,M02254,C014824,shipped,,2026-01-30T19:29:01,2026-01-30T20:40:01
O002230,M04859,C012901,shipped,,2026-04-11T23:52:33,2026-04-12T00:49:33
O002231,M00488,C017362,partially_shipped,,2026-01-10T02:40:03,2026-01-10T03:19:03
O002232,M04635,C002727,shipped,false,2026-04-01T20:13:12,2026-04-01T21:09:12
O002233,M01460,C001998,partially_shipped,,2025-02-21T23:33:22,2025-02-21T23:50:22
O002234,M03515,C003273,shipped,true,2024-12-14T06:00:16,2024-12-14T06:18:16
O002235,M02931,C019280,shipped,,2025-07-06T03:02:22,2025-07-06T03:24:22
O002236,M03335,C004381,shipped,,2025-01-29T19:09:42,2025-01-29T19:39:42
O002237,M02202,C015315,cancelled,,2025-04-27T11:23:56,
O002238,M00840,C004521,pending,,2025-06-27T15:42:04,2025-06-27T16:22:04
O002239,M02530,C016164,shipped,,2025-12-02T12:36:54,2025-12-02T12:46:54
O002240,M04390,C009053,cancelled,,2025-01-15T00:08:55,
O002241,M03349,C008534,shipped,,2026-01-10T10:14:34,2026-01-10T12:12:34
O002242,M02466,C013727,shipped,,2025-05-19T13:36:35,2025-05-19T14:18:35
O002243,M04688,C008729,shipped,,2025-12-11T22:14:59,2025-12-11T22:19:59
O002244,M04552,C010015,shipped,,2024-12-07T02:33:33,2024-12-07T03:50:33
O002245,M00664,C011166,shipped,,2024-11-19T21:48:07,2024-11-19T23:35:07
O002246,M02184,C007973,pending,,2025-01-17T00:55:40,2025-01-17T01:20:40
O002247,M03121,C008822,shipped,,2025-11-24T16:16:00,2025-11-24T16:47:00
O002248,M04167,C002270,shipped,true,2025-10-24T11:54:57,2025-10-24T13:41:57
O002249,M02599,C004924,shipped,,2026-03-29T21:32:37,2026-03-29T22:10:37
O002250,M04966,C017134,pending,,2026-02-18T11:16:16,2026-02-18T13:05:16
O002251,M03073,C011298,shipped,true,2025-05-21T21:01:42,2025-05-21T21:32:42
O002252,M03734,C006910,pending,,2025-04-22T10:16:09,2025-04-22T11:01:09
O002253,M00119,C012026,shipped,,2025-06-13T05:13:36,2025-06-13T06:34:36
O002254,M01235,C001432,pending,,2025-03-07T13:32:53,2025-03-07T15:32:53
O002255,M02759,C005511,shipped,,2025-05-02T12:26:20,2025-05-02T13:01:20
O002256,M02902,C018859,shipped,,2025-10-24T00:05:08,2025-10-24T01:40:08
O002257,M01027,C007630,shipped,,2026-01-15T04:29:11,2026-01-15T05:57:11
O002258,M01629,C008744,shipped,,2026-02-08T10:29:39,2026-02-08T10:31:39
O002259,M03610,C019249,shipped,,2025-07-03T12:56:45,2025-07-03T14:12:45
O002260,M00162,C018471,cancelled,,2025-07-14T14:23:41,
O002261,M02676,C018543,shipped,,2025-07-22T11:43:35,2025-07-22T12:46:35
O002262,M04615,C002305,shipped,,2025-03-08T07:14:03,2025-03-08T08:43:03
O002263,M04281,C006149,pending,,2025-12-24T12:20:21,2025-12-24T12:51:21
O002264,M03165,C012317,shipped,false,2025-09-30T02:25:27,2025-09-30T03:30:27
O002265,M01979,C006837,shipped,,2025-10-30T08:18:22,2025-10-30T09:38:22
O002266,M02649,C008188,shipped,,2026-03-25T22:18:13,2026-03-25T22:52:13
O002267,M02045,C001043,shipped,,2025-07-12T23:55:19,2025-07-13T01:45:19
O002268,M01200,C004565,shipped,false,2025-01-28T07:41:30,2025-01-28T07:59:30
O002269,M00750,C016716,shipped,,2025-10-30T12:09:44,2025-10-30T12:30:44
O002270,M04635,C006308,shipped,,2025-07-03T19:01:11,2025-07-03T19:58:11
O002271,M01657,C012732,shipped,,2025-12-06T22:40:26,2025-12-07T00:32:26
O002272,M02465,C000351,shipped,,2025-05-18T13:01:10,2025-05-18T14:24:10
O002273,M03812,C011609,shipped,,2025-09-01T11:13:33,2025-09-01T12:33:33
O002274,M01020,C016902,shipped,,2025-05-17T22:29:30,2025-05-17T23:45:30
O002275,M00230,C003031,shipped,,2025-08-17T11:59:53,2025-08-17T13:08:53
O002276,M01400,C002282,shipped,,2025-09-21T15:49:00,2025-09-21T17:47:00
O002277,M03965,C009356,shipped,,2026-02-23T10:09:05,2026-02-23T10:48:05
O002278,M00227,C015637,pending,,2025-11-30T21:34:19,2025-11-30T23:19:19
O002279,M00608,C005301,shipped,,2025-10-18T04:29:48,2025-10-18T05:33:48
O002280,M01119,C015803,partially_shipped,,2025-09-04T05:06:04,2025-09-04T07:01:04
O002281,M02232,C001001,partially_shipped,,2025-01-03T06:17:11,2025-01-03T07:33:11
O002282,M00739,C012172,shipped,,2025-09-02T15:21:42,2025-09-02T16:27:42
O002283,M03282,C012561,shipped,false,2025-11-21T16:20:22,2025-11-21T17:01:22
O002284,M00363,C014201,shipped,,2025-02-03T21:58:04,2025-02-03T23:39:04
O002285,M01162,C008965,shipped,,2025-10-31T16:50:49,2025-10-31T16:54:49
O002286,M02532,C002242,cancelled,,2025-04-17T09:09:48,
O002287,M00441,C009382,shipped,false,2025-09-16T08:38:36,2025-09-16T10:12:36
O002288,M04001,C004706,partially_shipped,,2025-10-03T21:37:43,2025-10-03T21:55:43
O002289,M03660,C018193,shipped,,2026-03-26T23:06:18,2026-03-27T00:10:18
O002290,M04927,C005855,shipped,,2026-03-16T02:56:40,2026-03-16T03:40:40
O002291,M04916,C015854,shipped,true,2025-04-11T09:32:55,2025-04-11T09:36:55
O002292,M01947,C000599,shipped,,2024-12-07T04:45:00,2024-12-07T04:47:00
O002293,M02496,C014843,shipped,true,2025-04-10T06:18:03,2025-04-10T07:00:03
O002294,M03741,C005372,shipped,,2025-11-08T18:31:25,2025-11-08T18:48:25
O002295,M04604,C013291,shipped,,2025-08-03T03:38:32,2025-08-03T05:07:32
O002296,M00096,C013450,shipped,,2026-04-05T06:25:01,2026-04-05T08:21:01
O002297,M03477,C009805,shipped,,2025-10-14T01:45:24,2025-10-14T03:13:24
O002298,M03230,C001843,shipped,,2025-05-12T05:12:06,2025-05-12T06:24:06
O002299,M03377,C006108,shipped,,2025-02-09T09:03:22,2025-02-09T09:44:22
O002300,M03410,C002722,shipped,,2025-08-04T15:42:43,2025-08-04T17:32:43
O002301,M00087,C018716,shipped,,2025-01-31T21:55:21,2025-01-31T23:05:21
O002302,M03829,C011230,shipped,,2024-12-19T14:08:41,2024-12-19T14:31:41
O002303,M01321,C018383,shipped,,2025-09-01T19:49:06,2025-09-01T20:37:06
O002304,M01317,C012463,shipped,,2025-03-25T22:17:20,2025-03-26T00:11:20
O002305,M02085,C004649,shipped,,2025-04-06T04:19:30,2025-04-06T05:23:30
O002306,M00838,C013998,shipped,,2025-08-12T00:58:34,2025-08-12T02:53:34
O002307,M04333,C003091,pending,,2025-04-05T12:47:18,2025-04-05T14:19:18
O002308,M03470,C017558,shipped,,2025-06-04T22:37:56,2025-06-04T22:47:56
O002309,M01101,C010200,shipped,,2025-11-07T19:17:45,2025-11-07T20:46:45
O002310,M01028,C003372,shipped,,2026-02-19T13:16:26,2026-02-19T14:29:26
O002311,M01798,C006351,shipped,,2024-11-03T21:51:47,2024-11-03T22:43:47
O002312,M00022,C003885,shipped,,2025-06-15T09:50:51,2025-06-15T11:30:51
