shipment_id,order_id,shipped_at
S0001962,O001828,2025-01-15T08:15:33
S0001963,O001828,2025-03-05T08:15:33
S0001964,O001829,2025-01-19T12:34:09
S0001965,O001832,2026-03-09T23:46:39
S0001966,O001833,2025-02-03T12:04:05
S0001967,O001834,2026-01-28T04:43:21
S0001968,O001835,2026-03-22T03:08:11
S0001969,O001836,2025-07-11T02:22:12
S0001970,O001837,2025-11-05T05:07:17
S0001971,O001838,2025-03-18T20:41:14
S0001972,O001839,2025-03-08T17:02:43
S0001973,O001840,2025-03-07T07:21:00
S0001974,O001840,2025-04-12T07:21:00
S0001975,O001840,2025-04-10T07:21:00
S0001976,O001841,2026-01-06T20:15:45
S0001977,O001842,2025-06-08T20:56:49
S0001978,O001843,2026-02-07T10:34:07
S0001979,O001844,2025-09-17T00:00:45
S0001980,O001845,2025-04-15T05:59:42
S0001981,O001846,2025-05-17T18:42:33
S0001982,O001847,2025-03-21T00:39:39
S0001983,O001848,2025-08-28T08:29:55
S0001984,O001849,2026-01-28T11:36:54
S0001985,O001850,2026-01-07T00:40:59
S0001986,O001851,2026-02-17T15:12:35
S0001987,O001852,2025-04-25T11:58:05
S0001988,O001853,2025-09-16T06:02:28
S0001989,O001854,2025-04-19T20:30:08
S0001990,O001855,2025-09-02T09:27:11
S0001991,O001856,2025-01-11T11:36:31
S0001992,O001857,2025-09-17T09:02:07
S0001993,O001857,2025-10-30T09:02:07
S0001994,O001857,2025-11-06T09:02:07
S0001995,O001858,2025-05-30T09:55:11
S0001996,O001860,2025-01-12T20:52:00
S0001997,O001860,2025-02-20T20:52:00
S0001998,O001860,2025-01-30T20:52:00
S0001999,O001861,2025-05-31T12:36:56
S0002000,O001861,2025-07-24T12:36:56
S0002001,O001862,2025-02-11T08:26:18
S0002002,O001863,2026-01-15T18:09:05
S0002003,O001864,2026-02-25T06:48:17
S0002004,O001866,2025-02-06T02:32:30
S0002005,O001867,2025-08-09T07:48:39
S0002006,O001867,2025-09-10T07:48:39
S0002007,O001867,2025-08-28T07:48:39
S0002008,O001868,2025-07-22T20:59:37
S0002009,O001869,2025-02-08T01:48:56
S0002010,O001870,2025-02-26T16:29:53
S0002011,O001872,2025-03-31T09:17:15
S0002012,O001872,2025-04-19T09:17:15
S0002013,O001874,2025-12-19T11:03:57
S0002014,O001875,2025-07-20T12:28:15
S0002015,O001876,2024-11-10T11:12:53
S0002016,O001877,2025-03-30T01:29:51
S0002017,O001878,2025-06-02T21:00:17
S0002018,O001878,2025-07-12T21:00:17
S0002019,O001878,2025-07-05T21:00:17
S0002020,O001879,2024-11-29T03:08:02
S0002021,O001880,2024-12-02T00:19:50
S0002022,O001881,2025-03-09T07:34:54
S0002023,O001882,2025-07-02T20:50:38
S0002024,O001883,2026-02-11T10:56:25
S0002025,O001884,2025-01-16T23:07:59
S0002026,O001886,2026-03-22T15:25:20
S0002027,O001887,2025-07-23T17:00:33
S0002028,O001888,2025-07-26T19:50:05
S0002029,O001889,2026-02-28T12:00:48
S0002030,O001889,2026-04-25T12:00:48
S0002031,O001889,2026-04-05T12:00:48
S0002032,O001890,2025-12-02T13:39:41
S0002033,O001891,2024-12-18T08:53:25
S0002034,O001892,2025-12-22T10:15:06
S0002035,O001892,2026-01-10T10:15:06
S0002036,O001893,2025-07-06T11:29:17
S0002037,O001894,2025-12-29T03:10:31
S0002038,O001895,2025-10-27T02:13:23
S0002039,O001896,2025-08-14T15:20:53
S0002040,O001898,2025-08-06T21:50:44
S0002041,O001899,2025-12-31T07:13:44
S0002042,O001901,2025-10-03T02:05:07
S0002043,O001901,2025-11-03T02:05:07
S0002044,O001902,2024-12-26T19:18:36
S0002045,O001903,2025-06-23T15:26:54
S0002046,O001904,2025-12-31T16:02:48
S0002047,O001905,2025-01-09T00:11:45
S0002048,O001906,2026-02-10T14:32:51
S0002049,O001906,2026-03-05T14:32:51
S0002050,O001907,2025-05-26T11:25:42
S0002051,O001908,2024-11-22T05:04:43
S0002052,O001909,2025-03-22T12:32:18
S0002053,O001910,2025-03-25T14:50:21
S0002054,O001911,2026-01-22T19:42:41
S0002055,O001911,2026-02-06T19:42:41
S0002056,O001912,2025-05-30T02:58:36
S0002057,O001912,2025-07-14T02:58:36
S0002058,O001913,2025-10-15T10:57:20
S0002059,O001914,2026-03-31T03:55:17
S0002060,O001914,2026-05-01T00:00:00
S0002061,O001915,2025-03-22T18:06:33
S0002062,O001916,2025-03-22T03:18:05
S0002063,O001917,2025-04-19T00:44:44
S0002064,O001919,2025-08-24T10:03:49
S0002065,O001920,2025-08-02T00:39:08
S0002066,O001921,2025-09-03T08:29:25
S0002067,O001922,2025-07-02T13:55:44
S0002068,O001923,2025-05-21T11:04:46
S0002069,O001924,2025-11-19T20:31:02
S0002070,O001925,2024-12-23T23:59:12
S0002071,O001926,2025-10-04T17:35:20
S0002072,O001927,2026-04-08T11:28:56
S0002073,O001928,2025-12-26T13:44:31
S0002074,O001929,2025-04-06T19:10:56
S0002075,O001930,2025-03-20T11:26:18
S0002076,O001931,2025-05-15T18:46:54
S0002077,O001932,2025-03-31T17:09:21
S0002078,O001933,2025-12-24T11:43:19
S0002079,O001934,2025-05-13T20:43:05
S0002080,O001935,2025-03-02T23:44:54
S0002081,O001936,2025-02-21T11:41:56
S0002082,O001936,2025-04-12T11:41:56
S0002083,O001937,2025-03-16T21:41:15
S0002084,O001939,2025-04-07T03:58:09
S0002085,O001940,2026-01-04T06:37:35
S0002086,O001941,2026-02-21T02:13:14
S0002087,O001942,2025-02-22T07:56:27
S0002088,O001943,2026-02-25T21:51:48
S0002089,O001944,2026-02-28T05:48:56
S0002090,O001944,2026-04-10T05:48:56
S0002091,O001945,2025-06-28T08:32:29
S0002092,O001946,2025-05-07T03:44:55
S0002093,O001947,2026-04-23T12:11:09
S0002094,O001948,2025-12-24T23:20:13
S0002095,O001950,2025-07-09T08:23:06
S0002096,O001951,2025-04-03T09:06:59
S0002097,O001952,2025-08-02T06:06:14
S0002098,O001953,2026-01-23T15:38:02
S0002099,O001954,2026-02-02T03:09:36
S0002100,O001954,2026-03-05T03:09:36
S0002101,O001954,2026-03-12T03:09:36
S0002102,O001955,2025-11-04T01:13:45
S0002103,O001956,2025-03-28T02:59:27
S0002104,O001957,2025-11-18T16:29:55
S0002105,O001957,2025-12-06T16:29:55
S0002106,O001958,2025-04-09T23:49:51
S0002107,O001961,2025-03-28T22:48:29
S0002108,O001962,2025-09-19T09:14:27
S0002109,O001962,2025-11-05T09:14:27
S0002110,O001964,2025-02-07T00:45:06
S0002111,O001965,2025-03-15T20:52:05
S0002112,O001967,2026-01-22T03:43:21
S0002113,O001968,2025-03-04T01:38:40
S0002114,O001968,2025-04-12T01:38:40
S0002115,O001969,2025-05-10T00:45:06
S0002116,O001969,2025-06-28T00:45:06
S0002117,O001969,2025-06-13T00:45:06
S0002118,O001970,2025-02-02T21:25:46
S0002119,O001971,2025-04-02T03:37:15
S0002120,O001972,2025-10-30T16:13:29
S0002121,O001973,2025-03-17T14:45:53
S0002122,O001973,2025-05-03T14:45:53
S0002123,O001974,2025-11-15T02:16:01
S0002124,O001976,2024-11-30T18:40:10
S0002125,O001977,2025-08-27T00:04:44
S0002126,O001978,2025-07-09T23:19:32
S0002127,O001979,2025-12-14T04:00:41
S0002128,O001979,2026-02-05T04:00:41
S0002129,O001979,2025-12-29T04:00:41
S0002130,O001980,2025-06-22T09:36:11
S0002131,O001981,2025-06-22T09:40:04
S0002132,O001982,2025-03-29T12:07:57
S0002133,O001983,2025-09-13T03:23:54
S0002134,O001984,2025-02-06T09:38:50
S0002135,O001985,2025-12-08T14:55:46
S0002136,O001986,2026-02-16T23:46:52
S0002137,O001987,2026-04-23T02:10:03
S0002138,O001988,2025-10-02T16:04:53
S0002139,O001989,2025-08-25T17:42:58
S0002140,O001991,2025-02-21T10:28:13
S0002141,O001992,2026-03-26T23:43:42
S0002142,O001993,2025-11-04T23:30:16
S0002143,O001994,2025-10-14T10:27:18
S0002144,O001995,2025-09-26T23:13:43
S0002145,O001997,2025-01-08T23:02:40
S0002146,O001998,2025-08-11T19:19:13
S0002147,O001999,2025-08-31T10:31:58
S0002148,O002000,2025-09-19T03:26:12
S0002149,O002001,2025-03-11T11:43:04
S0002150,O002002,2024-11-23T12:19:26
S0002151,O002003,2025-02-02T14:07:10
S0002152,O002004,2024-12-26T15:55:53
S0002153,O002005,2025-11-24T20:15:05
S0002154,O002006,2025-11-22T10:32:12
S0002155,O002007,2025-07-05T03:43:58
S0002156,O002008,2026-03-01T07:28:07
S0002157,O002008,2026-04-27T07:28:07
S0002158,O002008,2026-03-16T07:28:07
S0002159,O002009,2024-11-19T23:39:16
S0002160,O002010,2025-09-12T01:22:41
S0002161,O002011,2025-09-16T02:13:28
S0002162,O002012,2025-02-05T01:02:08
S0002163,O002013,2025-10-19T08:14:38
S0002164,O002015,2025-10-16T05:08:46
S0002165,O002016,2026-04-25T14:31:25
S0002166,O002017,2026-03-28T15:15:32
S0002167,O002018,2025-03-04T12:05:22
S0002168,O002018,2025-03-21T12:05:22
S0002169,O002019,2026-04-17T04:26:16
S0002170,O002020,2026-04-04T01:57:11
S0002171,O002020,2026-05-01T00:00:00
S0002172,O002020,2026-05-01T00:00:00
S0002173,O002021,2025-03-14T17:51:28
S0002174,O002021,2025-04-16T17:51:28
S0002175,O002021,2025-05-08T17:51:28
S0002176,O002022,2024-12-28T21:40:47
S0002177,O002022,2025-02-15T21:40:47
S0002178,O002023,2025-04-14T19:06:35
S0002179,O002023,2025-05-14T19:06:35
S0002180,O002024,2025-08-03T09:34:46
S0002181,O002025,2025-12-29T03:14:25
S0002182,O002025,2026-02-02T03:14:25
S0002183,O002025,2026-02-24T03:14:25
S0002184,O002026,2025-11-04T21:26:30
S0002185,O002027,2026-03-06T01:44:14
S0002186,O002028,2025-02-17T08:02:00
S0002187,O002029,2025-11-19T03:03:47
S0002188,O002029,2025-12-16T03:03:47
S0002189,O002030,2025-07-23T03:40:31
S0002190,O002031,2026-04-07T15:32:28
S0002191,O002032,2025-05-16T05:16:53
S0002192,O002033,2025-01-20T13:36:35
S0002193,O002034,2025-01-03T17:40:32
S0002194,O002035,2026-02-07T05:58:13
S0002195,O002036,2025-07-31T10:58:44
S0002196,O002037,2026-03-20T20:36:28
S0002197,O002038,2025-06-20T07:10:33
S0002198,O002039,2025-06-03T06:19:56
S0002199,O002040,2025-07-19T09:20:44
S0002200,O002041,2025-03-30T02:58:08
S0002201,O002043,2025-04-28T22:25:03
S0002202,O002044,2025-03-02T03:45:08
S0002203,O002045,2025-04-13T13:51:54
S0002204,O002046,2026-01-13T17:12:18
S0002205,O002047,2026-01-09T07:04:36
S0002206,O002048,2025-10-09T15:22:31
S0002207,O002049,2024-11-27T10:57:06
S0002208,O002050,2024-12-01T15:24:22
S0002209,O002051,2025-05-22T16:42:12
S0002210,O002052,2025-12-11T12:40:55
S0002211,O002053,2025-07-08T19:42:57
S0002212,O002054,2025-08-30T17:55:17
S0002213,O002055,2025-08-13T14:29:56
S0002214,O002055,2025-09-16T14:29:56
S0002215,O002057,2024-12-10T22:16:49
S0002216,O002058,2025-08-08T08:03:14
S0002217,O002058,2025-10-03T08:03:14
S0002218,O002058,2025-08-26T08:03:14
S0002219,O002060,2025-05-17T16:56:32
S0002220,O002061,2026-03-19T09:44:21
S0002221,O002062,2025-02-06T04:02:09
S0002222,O002063,2025-09-03T11:41:06
S0002223,O002064,2025-09-07T11:39:21
S0002224,O002065,2025-02-03T01:29:28
S0002225,O002066,2026-03-17T19:01:15
S0002226,O002067,2025-11-08T04:48:31
S0002227,O002068,2025-11-07T10:00:45
S0002228,O002069,2026-01-13T00:31:51
S0002229,O002070,2025-02-22T21:24:47
S0002230,O002071,2025-11-08T01:39:06
S0002231,O002072,2025-07-10T15:45:48
S0002232,O002073,2024-12-10T17:00:47
S0002233,O002074,2026-02-26T07:21:29
S0002234,O002075,2025-08-15T05:13:18
S0002235,O002075,2025-10-03T05:13:18
S0002236,O002076,2025-03-19T15:25:15
S0002237,O002078,2025-10-20T01:54:49
S0002238,O002080,2025-09-20T08:49:27
S0002239,O002082,2025-09-14T05:17:24
S0002240,O002083,2025-08-07T01:20:41
S0002241,O002084,2025-11-03T03:05:30
S0002242,O002085,2024-12-06T22:55:26
S0002243,O002086,2025-06-30T12:59:17
S0002244,O002087,2025-03-25T19:11:51
S0002245,O002087,2025-04-09T19:11:51
S0002246,O002088,2024-12-04T22:54:40
S0002247,O002089,2025-11-13T04:36:39
S0002248,O002090,2026-01-08T22:21:59
S0002249,O002091,2025-05-14T12:14:56
S0002250,O002092,2025-02-22T13:13:13
S0002251,O002093,2025-10-20T00:31:33
S0002252,O002095,2025-10-03T22:55:43
S0002253,O002096,2025-03-07T22:24:59
S0002254,O002097,2026-02-21T15:44:45
S0002255,O002098,2025-03-18T22:41:00
S0002256,O002099,2025-06-06T17:52:16
S0002257,O002099,2025-07-02T17:52:16
S0002258,O002099,2025-07-28T17:52:16
S0002259,O002100,2024-12-27T13:47:19
S0002260,O002101,2025-09-01T22:20:57
S0002261,O002102,2025-12-03T18:59:33
S0002262,O002103,2025-04-23T04:48:07
S0002263,O002104,2025-07-17T19:00:03
S0002264,O002104,2025-08-26T19:00:03
S0002265,O002104,2025-08-27T19:00:03
S0002266,O002105,2025-05-08T20:24:50
S0002267,O002106,2025-01-11T09:49:51
S0002268,O002108,2025-08-31T04:20:36
S0002269,O002109,2025-08-12T11:11:32
S0002270,O002110,2025-09-23T05:38:17
S0002271,O002111,2024-12-30T13:31:36
S0002272,O002112,2025-12-02T15:20:12
S0002273,O002113,2025-04-07T15:57:04
S0002274,O002114,2025-10-26T06:34:01
S0002275,O002114,2025-12-15T06:34:01
S0002276,O002115,2025-07-08T01:53:13
S0002277,O002116,2026-04-06T01:41:43
S0002278,O002117,2025-02-17T08:43:56
S0002279,O002118,2026-02-09T03:49:39
S0002280,O002118,2026-04-02T03:49:39
S0002281,O002118,2026-03-25T03:49:39
S0002282,O002119,2025-10-16T12:36:06
S0002283,O002121,2026-04-23T23:27:04
S0002284,O002122,2025-02-19T16:16:19
S0002285,O002123,2025-04-30T05:51:49
S0002286,O002123,2025-05-27T05:51:49
S0002287,O002123,2025-06-14T05:51:49
S0002288,O002124,2025-07-28T16:48:43
S0002289,O002125,2026-04-18T20:24:22
S0002290,O002125,2026-05-01T00:00:00
S0002291,O002125,2026-05-01T00:00:00
S0002292,O002126,2025-03-12T07:48:35
S0002293,O002127,2026-02-09T16:04:40
S0002294,O002128,2026-03-18T18:29:38
S0002295,O002129,2025-06-09T15:51:49
S0002296,O002130,2024-11-11T20:57:16
S0002297,O002131,2026-03-12T20:49:03
S0002298,O002132,2026-02-03T15:45:52
S0002299,O002132,2026-03-25T15:45:52
S0002300,O002132,2026-03-19T15:45:52
S0002301,O002133,2025-11-05T10:40:41
S0002302,O002134,2025-10-03T08:42:51
S0002303,O002135,2025-07-29T07:32:41
S0002304,O002136,2025-01-03T16:09:18
S0002305,O002138,2024-11-28T23:39:04
S0002306,O002139,2025-03-31T21:40:51
S0002307,O002140,2026-02-10T20:01:40
S0002308,O002141,2025-06-26T12:55:50
S0002309,O002142,2025-07-01T17:34:28
S0002310,O002143,2025-02-04T10:56:15
S0002311,O002144,2025-01-08T09:37:00
S0002312,O002145,2025-11-04T05:06:23
S0002313,O002146,2025-08-23T06:20:37
S0002314,O002146,2025-09-11T06:20:37
S0002315,O002146,2025-09-30T06:20:37
S0002316,O002147,2025-01-11T15:04:49
S0002317,O002148,2026-04-10T14:28:43
S0002318,O002149,2025-11-01T20:45:31
S0002319,O002149,2025-12-17T20:45:31
S0002320,O002149,2025-12-13T20:45:31
S0002321,O002150,2025-07-09T21:37:43
S0002322,O002151,2025-08-04T21:32:58
S0002323,O002151,2025-08-24T21:32:58
S0002324,O002151,2025-08-27T21:32:58
S0002325,O002152,2026-03-12T21:18:55
S0002326,O002153,2025-12-08T14:07:59
S0002327,O002154,2025-10-23T21:13:45
S0002328,O002155,2026-03-18T01:30:56
S0002329,O002156,2025-10-28T17:54:14
S0002330,O002157,2025-03-22T06:02:43
S0002331,O002158,2026-04-22T00:59:30
S0002332,O002159,2025-03-16T15:14:13
S0002333,O002160,2025-03-15T23:32:44
S0002334,O002162,2025-03-01T05:36:20
S0002335,O002163,2025-07-30T21:24:10
S0002336,O002165,2025-01-16T09:21:20
S0002337,O002166,2025-12-24T06:52:13
S0002338,O002167,2025-08-01T15:56:29
S0002339,O002168,2025-09-24T02:52:09
S0002340,O002169,2025-02-22T22:16:11
S0002341,O002170,2026-02-18T00:00:42
S0002342,O002171,2024-12-29T04:32:53
S0002343,O002172,2026-03-09T17:42:57
S0002344,O002172,2026-05-01T00:00:00
S0002345,O002172,2026-04-05T17:42:57
S0002346,O002173,2025-11-08T12:32:01
S0002347,O002174,2025-01-02T10:45:26
S0002348,O002175,2025-04-18T02:29:40
S0002349,O002176,2025-09-07T00:02:30
S0002350,O002177,2025-02-25T23:59:26
S0002351,O002178,2026-04-14T21:33:34
S0002352,O002178,2026-05-01T00:00:00
S0002353,O002178,2026-05-01T00:00:00
S0002354,O002179,2024-11-23T12:12:38
S0002355,O002180,2025-02-09T18:25:13
S0002356,O002181,2025-05-16T01:52:55
S0002357,O002182,2026-01-29T12:41:40
S0002358,O002183,2025-08-23T17:30:35
S0002359,O002184,2025-05-16T10:37:18
S0002360,O002185,2025-08-30T11:01:25
S0002361,O002186,2024-12-09T04:47:12
S0002362,O002187,2024-12-26T12:57:19
S0002363,O002188,2025-09-22T15:56:59
S0002364,O002189,2025-03-04T21:09:07
S0002365,O002190,2025-04-10T04:17:40
S0002366,O002192,2025-01-16T06:19:35
S0002367,O002193,2025-10-09T02:12:54
S0002368,O002194,2026-01-03T04:43:53
S0002369,O002196,2025-04-27T12:28:27
S0002370,O002197,2024-11-21T21:05:54
S0002371,O002198,2025-04-25T00:23:15
S0002372,O002198,2025-06-10T00:23:15
S0002373,O002199,2025-01-28T02:39:16
S0002374,O002200,2025-03-06T04:22:42
S0002375,O002201,2026-01-03T15:42:53
S0002376,O002202,2026-01-11T02:33:10
S0002377,O002203,2025-02-10T21:40:36
S0002378,O002204,2025-12-18T08:42:39
S0002379,O002205,2025-03-27T01:11:20
S0002380,O002206,2026-04-21T20:22:55
S0002381,O002207,2025-09-15T09:04:12
S0002382,O002208,2025-08-31T10:00:25
S0002383,O002209,2025-08-29T23:22:47
S0002384,O002210,2025-12-19T08:56:52
S0002385,O002211,2026-03-20T19:00:18
S0002386,O002212,2025-02-27T00:27:07
S0002387,O002213,2025-12-20T00:14:16
S0002388,O002214,2025-01-25T04:50:45
S0002389,O002214,2025-03-02T04:50:45
S0002390,O002214,2025-03-21T04:50:45
S0002391,O002215,2025-07-13T06:17:56
S0002392,O002216,2026-03-22T00:11:59
S0002393,O002217,2025-12-15T11:13:35
S0002394,O002218,2025-03-31T19:33:30
S0002395,O002219,2025-01-24T01:30:27
S0002396,O002219,2025-02-22T01:30:27
S0002397,O002220,2025-11-24T02:04:11
S0002398,O002221,2025-12-08T00:00:15
S0002399,O002222,2025-02-01T02:20:30
S0002400,O002223,2025-09-28T03:54:53
S0002401,O002224,2025-06-11T10:33:32
S0002402,O002224,2025-07-01T10:33:32
S0002403,O002225,2025-12-05T23:10:33
S0002404,O002225,2025-12-22T23:10:33
S0002405,O002225,2026-01-28T23:10:33
S0002406,O002226,2026-03-07T15:46:22
S0002407,O002227,2025-11-15T01:37:52
S0002408,O002228,2026-02-03T10:17:23
S0002409,O002229,2026-02-10T19:29:01
S0002410,O002229,2026-04-01T19:29:01
S0002411,O002229,2026-03-04T19:29:01
S0002412,O002230,2026-04-24T23:52:33
S0002413,O002231,2026-01-12T02:40:03
S0002414,O002232,2026-04-10T20:13:12
S0002415,O002232,2026-05-01T00:00:00
S0002416,O002233,2025-03-04T23:33:22
S0002417,O002234,2024-12-18T06:00:16
S0002418,O002235,2025-07-13T03:02:22
S0002419,O002235,2025-08-10T03:02:22
S0002420,O002235,2025-09-07T03:02:22
S0002421,O002236,2025-02-04T19:09:42
S0002422,O002239,2025-12-06T12:36:54
S0002423,O002241,2026-01-13T10:14:34
S0002424,O002241,2026-02-26T10:14:34
S0002425,O002241,2026-02-25T10:14:34
S0002426,O002242,2025-05-21T13:36:35
S0002427,O002243,2025-12-13T22:14:59
S0002428,O002244,2024-12-21T02:33:33
S0002429,O002245,2024-11-25T21:48:07
S0002430,O002245,2025-01-18T21:48:07
S0002431,O002245,2024-12-28T21:48:07
S0002432,O002247,2025-11-29T16:16:00
S0002433,O002248,2025-11-03T11:54:57
S0002434,O002249,2026-03-30T21:32:37
S0002435,O002251,2025-05-23T21:01:42
S0002436,O002253,2025-06-15T05:13:36
S0002437,O002255,2025-05-10T12:26:20
S0002438,O002256,2025-11-03T00:05:08
S0002439,O002257,2026-01-19T04:29:11
S0002440,O002258,2026-02-16T10:29:39
S0002441,O002259,2025-07-05T12:56:45
S0002442,O002261,2025-07-23T11:43:35
S0002443,O002262,2025-03-11T07:14:03
S0002444,O002264,2025-10-14T02:25:27
S0002445,O002265,2025-11-11T08:18:22
S0002446,O002266,2026-03-28T22:18:13
S0002447,O002267,2025-07-24T23:55:19
S0002448,O002268,2025-01-30T07:41:30
S0002449,O002269,2025-11-06T12:09:44
S0002450,O002270,2025-07-14T19:01:11
S0002451,O002271,2025-12-11T22:40:26
S0002452,O002272,2025-05-19T13:01:10
S0002453,O002272,2025-06-30T13:01:10
S0002454,O002273,2025-09-12T11:13:33
S0002455,O002274,2025-05-27T22:29:30
S0002456,O002275,2025-08-19T11:59:53
S0002457,O002275,2025-10-18T11:59:53
S0002458,O002275,2025-10-02T11:59:53
S0002459,O002276,2025-09-23T15:49:00
S0002460,O002277,2026-02-25T10:09:05
S0002461,O002279,2025-10-22T04:29:48
S0002462,O002280,2025-09-17T05:06:04
S0002463,O002281,2025-01-16T06:17:11
S0002464,O002282,2025-09-12T15:21:42
S0002465,O002283,2025-11-22T16:20:22
S0002466,O002283,2026-01-21T16:20:22
S0002467,O002283,2026-01-02T16:20:22
S0002468,O002284,2025-02-13T21:58:04
S0002469,O002285,2025-11-12T16:50:49
S0002470,O002285,2025-12-06T16:50:49
S0002471,O002287,2025-09-28T08:38:36
S0002472,O002288,2025-10-05T21:37:43
S0002473,O002289,2026-04-04T23:06:18
S0002474,O002290,2026-03-26T02:56:40
S0002475,O002291,2025-04-19T09:32:55
S0002476,O002292,2024-12-15T04:45:00
S0002477,O002293,2025-04-17T06:18:03
S0002478,O002293,2025-05-08T06:18:03
S0002479,O002293,2025-05-27T06:18:03
S0002480,O002294,2025-11-15T18:31:25
S0002481,O002295,2025-08-15T03:38:32
S0002482,O002296,2026-04-12T06:25:01
S0002483,O002297,2025-10-27T01:45:24
S0002484,O002298,2025-05-21T05:12:06
S0002485,O002298,2025-06-20T05:12:06
S0002486,O002299,2025-02-11T09:03:22
S0002487,O002300,2025-08-07T15:42:43
S0002488,O002301,2025-02-07T21:55:21
S0002489,O002301,2025-03-07T21:55:21
S0002490,O002301,2025-03-23T21:55:21
S0002491,O002302,2024-12-22T14:08:41
S0002492,O002303,2025-09-14T19:49:06
S0002493,O002304,2025-03-29T22:17:20
S0002494,O002305,2025-04-10T04:19:30
S0002495,O002306,2025-08-25T00:58:34
S0002496,O002308,2025-06-05T22:37:56
S0002497,O002309,2025-11-12T19:17:45
S0002498,O002310,2026-03-04T13:16:26
S0002499,O002311,2024-11-06T21:51:47
S0002500,O002311,2024-12-29T21:51:47
S0002501,O002312,2025-06-19T09:50:51
S0002502,O002312,2025-08-01T09:50:51
S0002503,O002313,2026-03-01T22:51:21
S0002504,O002314,2025-04-06T15:56:31
S0002505,O002315,2026-01-13T00:43:56
S0002506,O002316,2025-08-03T12:18:06
S0002507,O002317,2026-01-17T04:36:56
S0002508,O002318,2026-04-26T13:21:22
S0002509,O002320,2025-11-30T04:24:14
S0002510,O002321,2025-12-04T23:53:36
S0002511,O002321,2026-01-14T23:53:36
S0002512,O002322,2025-04-16T05:33:50
S0002513,O002322,2025-06-12T05:33:50
S0002514,O002322,2025-05-11T05:33:50
S0002515,O002323,2025-09-21T18:37:02
S0002516,O002324,2025-10-26T10:22:04
S0002517,O002325,2026-04-15T00:21:24
S0002518,O002326,2026-02-26T02:04:25
S0002519,O002326,2026-03-25T02:04:25
S0002520,O002326,2026-03-16T02:04:25
S0002521,O002328,2025-04-02T08:11:52
S0002522,O002329,2026-03-31T20:19:54
S0002523,O002330,2025-06-04T11:47:56
S0002524,O002331,2025-04-06T00:19:42
S0002525,O002332,2024-12-26T03:09:08
S0002526,O002332,2025-01-11T03:09:08
S0002527,O002332,2025-02-21T03:09:08
S0002528,O002333,2025-01-23T11:44:00
S0002529,O002333,2025-03-22T11:44:00
S0002530,O002334,2026-04-16T22:39:12
S0002531,O002335,2025-07-16T14:43:36
S0002532,O002336,2025-08-28T06:13:09
S0002533,O002337,2024-12-17T22:15:41
S0002534,O002338,2025-01-27T06:25:43
S0002535,O002339,2025-03-12T10:53:44
S0002536,O002340,2025-02-19T11:41:28
S0002537,O002341,2026-03-16T05:01:51
S0002538,O002342,2026-01-11T05:07:20
S0002539,O002343,2025-12-22T21:47:30
S0002540,O002344,2024-11-23T19:12:31
S0002541,O002344,2025-01-13T19:12:31
S0002542,O002344,2025-01-02T19:12:31
S0002543,O002345,2026-03-20T02:14:54
