shipment_line_item_id,shipment_id,line_item_id,quantity_shipped
SL00002557,S0001554,L0002765,1
SL00002558,S0001554,L0002766,2
SL00002559,S0001555,L0002766,2
SL00002560,S0001557,L0002767,1
SL00002561,S0001557,L0002768,4
SL00002562,S0001558,L0002769,3
SL00002563,S0001559,L0002770,5
SL00002564,S0001559,L0002771,5
SL00002565,S0001560,L0002772,4
SL00002566,S0001560,L0002773,3
SL00002567,S0001560,L0002774,4
SL00002568,S0001561,L0002775,2
SL00002569,S0001561,L0002776,3
SL00002570,S0001561,L0002777,5
SL00002571,S0001562,L0002778,2
SL00002572,S0001562,L0002779,5
SL00002573,S0001563,L0002780,2
SL00002574,S0001563,L0002781,5
SL00002575,S0001563,L0002782,5
SL00002576,S0001564,L0002783,5
SL00002577,S0001564,L0002784,1
SL00002578,S0001564,L0002785,2
SL00002579,S0001564,L0002786,2
SL00002580,S0001565,L0002787,3
SL00002581,S0001565,L0002788,3
SL00002582,S0001566,L0002789,1
SL00002583,S0001567,L0002790,1
SL00002584,S0001568,L0002790,1
SL00002585,S0001569,L0002791,5
SL00002586,S0001570,L0002792,2
SL00002587,S0001570,L0002793,2
SL00002588,S0001570,L0002794,5
SL00002589,S0001571,L0002795,2
SL00002590,S0001571,L0002796,3
SL00002591,S0001571,L0002797,3
SL00002592,S0001571,L0002798,1
SL00002593,S0001572,L0002799,4
SL00002594,S0001573,L0002800,3
SL00002595,S0001575,L0002802,2
SL00002596,S0001578,L0002803,1
SL00002597,S0001578,L0002804,2
SL00002598,S0001579,L0002806,2
SL00002599,S0001580,L0002807,2
SL00002600,S0001580,L0002808,3
SL00002601,S0001581,L0002809,3
SL00002602,S0001582,L0002810,4
SL00002603,S0001582,L0002811,3
SL00002604,S0001583,L0002812,2
SL00002605,S0001584,L0002812,2
SL00002606,S0001583,L0002813,2
SL00002607,S0001584,L0002813,3
SL00002608,S0001583,L0002814,1
SL00002609,S0001585,L0002815,2
SL00002610,S0001586,L0002816,4
SL00002611,S0001587,L0002817,5
SL00002612,S0001587,L0002818,5
SL00002613,S0001588,L0002819,3
SL00002614,S0001588,L0002820,5
SL00002615,S0001588,L0002821,3
SL00002616,S0001589,L0002822,2
SL00002617,S0001589,L0002823,4
SL00002618,S0001589,L0002824,5
SL00002619,S0001590,L0002825,4
SL00002620,S0001590,L0002826,1
SL00002621,S0001591,L0002827,1
SL00002622,S0001591,L0002828,5
SL00002623,S0001594,L0002829,1
SL00002624,S0001593,L0002830,3
SL00002625,S0001595,L0002831,5
SL00002626,S0001595,L0002832,2
SL00002627,S0001596,L0002833,4
SL00002628,S0001597,L0002833,1
SL00002629,S0001597,L0002834,2
SL00002630,S0001598,L0002835,3
SL00002631,S0001598,L0002836,1
SL00002632,S0001599,L0002837,3
SL00002633,S0001599,L0002838,2
SL00002634,S0001599,L0002839,1
SL00002635,S0001600,L0002840,3
SL00002636,S0001600,L0002841,3
SL00002637,S0001600,L0002842,3
SL00002638,S0001601,L0002846,5
SL00002639,S0001601,L0002847,1
SL00002640,S0001601,L0002848,3
SL00002641,S0001602,L0002849,3
SL00002642,S0001602,L0002850,1
SL00002643,S0001602,L0002851,2
SL00002644,S0001602,L0002852,3
SL00002645,S0001603,L0002853,1
SL00002646,S0001603,L0002854,1
SL00002647,S0001604,L0002855,4
SL00002648,S0001605,L0002856,5
SL00002649,S0001606,L0002857,1
SL00002650,S0001607,L0002858,4
SL00002651,S0001608,L0002859,4
SL00002652,S0001608,L0002860,2
SL00002653,S0001609,L0002861,1
SL00002654,S0001610,L0002862,4
SL00002655,S0001611,L0002863,3
SL00002656,S0001611,L0002864,5
SL00002657,S0001611,L0002865,4
SL00002658,S0001611,L0002866,5
SL00002659,S0001612,L0002867,5
SL00002660,S0001612,L0002868,2
SL00002661,S0001612,L0002869,1
SL00002662,S0001613,L0002870,1
SL00002663,S0001613,L0002871,3
SL00002664,S0001613,L0002872,5
SL00002665,S0001614,L0002873,3
SL00002666,S0001614,L0002874,2
SL00002667,S0001615,L0002875,5
SL00002668,S0001615,L0002876,4
SL00002669,S0001616,L0002877,2
SL00002670,S0001617,L0002878,1
SL00002671,S0001617,L0002879,3
SL00002672,S0001618,L0002880,4
SL00002673,S0001619,L0002881,3
SL00002674,S0001620,L0002882,4
SL00002675,S0001621,L0002883,5
SL00002676,S0001621,L0002884,2
SL00002677,S0001621,L0002885,2
SL00002678,S0001622,L0002886,1
SL00002679,S0001623,L0002886,1
SL00002680,S0001622,L0002887,3
SL00002681,S0001624,L0002888,5
SL00002682,S0001624,L0002889,4
SL00002683,S0001626,L0002890,1
SL00002684,S0001627,L0002891,2
SL00002685,S0001627,L0002892,5
SL00002686,S0001627,L0002893,1
SL00002687,S0001628,L0002894,5
SL00002688,S0001628,L0002895,5
SL00002689,S0001628,L0002896,5
SL00002690,S0001629,L0002897,1
SL00002691,S0001629,L0002898,1
SL00002692,S0001630,L0002899,1
SL00002693,S0001631,L0002900,5
SL00002694,S0001631,L0002901,1
SL00002695,S0001631,L0002902,3
SL00002696,S0001634,L0002903,5
SL00002697,S0001635,L0002905,3
SL00002698,S0001636,L0002906,4
SL00002699,S0001637,L0002907,2
SL00002700,S0001638,L0002908,5
SL00002701,S0001638,L0002909,4
SL00002702,S0001639,L0002910,4
SL00002703,S0001639,L0002911,4
SL00002704,S0001640,L0002912,2
SL00002705,S0001640,L0002913,4
SL00002706,S0001641,L0002914,2
SL00002707,S0001641,L0002915,4
SL00002708,S0001641,L0002916,4
SL00002709,S0001641,L0002917,3
SL00002710,S0001642,L0002918,5
SL00002711,S0001642,L0002919,1
SL00002712,S0001643,L0002920,2
SL00002713,S0001645,L0002921,4
SL00002714,S0001646,L0002922,5
SL00002715,S0001647,L0002923,5
SL00002716,S0001648,L0002924,1
SL00002717,S0001649,L0002925,4
SL00002718,S0001649,L0002926,5
SL00002719,S0001649,L0002927,4
SL00002720,S0001650,L0002929,2
SL00002721,S0001651,L0002929,1
SL00002722,S0001651,L0002930,2
SL00002723,S0001650,L0002931,1
SL00002724,S0001652,L0002932,2
SL00002725,S0001653,L0002933,1
SL00002726,S0001653,L0002934,2
SL00002727,S0001653,L0002935,3
SL00002728,S0001654,L0002936,4
SL00002729,S0001654,L0002937,4
SL00002730,S0001654,L0002938,1
SL00002731,S0001656,L0002941,3
SL00002732,S0001656,L0002942,5
SL00002733,S0001657,L0002943,5
SL00002734,S0001658,L0002944,2
SL00002735,S0001658,L0002945,1
SL00002736,S0001660,L0002946,2
SL00002737,S0001659,L0002947,3
SL00002738,S0001660,L0002947,1
SL00002739,S0001661,L0002948,2
SL00002740,S0001661,L0002949,3
SL00002741,S0001661,L0002950,5
SL00002742,S0001662,L0002952,2
SL00002743,S0001663,L0002953,3
SL00002744,S0001663,L0002954,5
SL00002745,S0001664,L0002955,5
SL00002746,S0001665,L0002956,3
SL00002747,S0001666,L0002956,1
SL00002748,S0001665,L0002957,1
SL00002749,S0001667,L0002957,1
SL00002750,S0001665,L0002958,4
SL00002751,S0001665,L0002959,3
SL00002752,S0001666,L0002959,1
SL00002753,S0001668,L0002960,1
SL00002754,S0001668,L0002961,3
SL00002755,S0001669,L0002962,1
SL00002756,S0001670,L0002963,3
SL00002757,S0001670,L0002964,1
SL00002758,S0001671,L0002966,1
SL00002759,S0001671,L0002967,3
SL00002760,S0001672,L0002968,1
SL00002761,S0001672,L0002969,3
SL00002762,S0001673,L0002970,2
SL00002763,S0001673,L0002971,2
SL00002764,S0001674,L0002972,5
SL00002765,S0001675,L0002973,3
SL00002766,S0001675,L0002974,1
SL00002767,S0001675,L0002975,5
SL00002768,S0001676,L0002976,5
SL00002769,S0001677,L0002977,3
SL00002770,S0001679,L0002977,2
SL00002771,S0001680,L0002980,4
SL00002772,S0001680,L0002981,4
SL00002773,S0001681,L0002984,2
SL00002774,S0001682,L0002985,4
SL00002775,S0001683,L0002986,1
SL00002776,S0001684,L0002987,1
SL00002777,S0001684,L0002988,4
SL00002778,S0001685,L0002989,1
SL00002779,S0001686,L0002989,1
SL00002780,S0001685,L0002990,2
SL00002781,S0001686,L0002990,1
SL00002782,S0001685,L0002991,1
SL00002783,S0001688,L0002992,5
SL00002784,S0001688,L0002993,4
SL00002785,S0001688,L0002994,5
SL00002786,S0001689,L0002995,3
SL00002787,S0001689,L0002996,3
SL00002788,S0001689,L0002997,5
SL00002789,S0001690,L0002998,1
SL00002790,S0001690,L0002999,2
SL00002791,S0001691,L0003000,2
SL00002792,S0001693,L0003001,1
SL00002793,S0001694,L0003002,4
SL00002794,S0001695,L0003004,4
SL00002795,S0001696,L0003008,1
SL00002796,S0001697,L0003009,1
SL00002797,S0001698,L0003010,5
SL00002798,S0001698,L0003011,3
SL00002799,S0001698,L0003012,1
SL00002800,S0001698,L0003013,3
SL00002801,S0001699,L0003014,1
SL00002802,S0001699,L0003015,1
SL00002803,S0001699,L0003016,5
SL00002804,S0001700,L0003019,4
SL00002805,S0001700,L0003020,4
SL00002806,S0001700,L0003021,1
SL00002807,S0001702,L0003022,4
SL00002808,S0001701,L0003023,2
SL00002809,S0001702,L0003023,2
SL00002810,S0001703,L0003023,1
SL00002811,S0001701,L0003024,2
SL00002812,S0001703,L0003024,1
SL00002813,S0001704,L0003025,3
SL00002814,S0001704,L0003026,1
SL00002815,S0001705,L0003027,2
SL00002816,S0001705,L0003028,4
SL00002817,S0001706,L0003029,3
SL00002818,S0001706,L0003030,4
SL00002819,S0001706,L0003031,2
SL00002820,S0001707,L0003032,3
SL00002821,S0001707,L0003033,1
SL00002822,S0001708,L0003034,5
SL00002823,S0001709,L0003035,1
SL00002824,S0001709,L0003036,5
SL00002825,S0001710,L0003037,1
SL00002826,S0001711,L0003038,1
SL00002827,S0001711,L0003039,2
SL00002828,S0001712,L0003040,5
SL00002829,S0001713,L0003041,4
SL00002830,S0001713,L0003042,5
SL00002831,S0001713,L0003043,5
SL00002832,S0001713,L0003044,1
SL00002833,S0001714,L0003045,4
SL00002834,S0001715,L0003046,5
SL00002835,S0001716,L0003047,3
SL00002836,S0001716,L0003048,1
SL00002837,S0001716,L0003049,3
SL00002838,S0001717,L0003050,1
SL00002839,S0001718,L0003050,3
SL00002840,S0001717,L0003051,1
SL00002841,S0001719,L0003052,4
SL00002842,S0001719,L0003053,5
SL00002843,S0001719,L0003054,1
SL00002844,S0001720,L0003055,4
SL00002845,S0001723,L0003056,5
SL00002846,S0001724,L0003057,1
SL00002847,S0001724,L0003058,4
SL00002848,S0001725,L0003059,1
SL00002849,S0001726,L0003060,4
SL00002850,S0001727,L0003061,2
SL00002851,S0001728,L0003061,3
SL00002852,S0001729,L0003062,3
SL00002853,S0001729,L0003063,1
SL00002854,S0001729,L0003064,5
SL00002855,S0001730,L0003065,1
SL00002856,S0001731,L0003067,4
SL00002857,S0001731,L0003068,5
SL00002858,S0001732,L0003069,3
SL00002859,S0001733,L0003070,5
SL00002860,S0001734,L0003071,2
SL00002861,S0001734,L0003072,3
SL00002862,S0001734,L0003073,5
SL00002863,S0001734,L0003074,2
SL00002864,S0001735,L0003075,2
SL00002865,S0001736,L0003076,1
SL00002866,S0001737,L0003077,2
SL00002867,S0001737,L0003078,5
SL00002868,S0001737,L0003079,2
SL00002869,S0001738,L0003080,5
SL00002870,S0001738,L0003081,2
SL00002871,S0001739,L0003082,5
SL00002872,S0001739,L0003083,1
SL00002873,S0001740,L0003084,1
SL00002874,S0001741,L0003085,2
SL00002875,S0001741,L0003086,2
SL00002876,S0001742,L0003088,4
SL00002877,S0001742,L0003089,5
SL00002878,S0001743,L0003090,1
SL00002879,S0001744,L0003090,1
SL00002880,S0001743,L0003091,5
SL00002881,S0001746,L0003092,1
SL00002882,S0001746,L0003093,4
SL00002883,S0001746,L0003094,2
SL00002884,S0001747,L0003095,1
SL00002885,S0001747,L0003096,2
SL00002886,S0001747,L0003097,1
SL00002887,S0001748,L0003098,3
SL00002888,S0001749,L0003099,2
SL00002889,S0001750,L0003100,4
SL00002890,S0001750,L0003101,5
SL00002891,S0001751,L0003102,2
SL00002892,S0001752,L0003103,4
SL00002893,S0001752,L0003104,1
SL00002894,S0001753,L0003105,4
SL00002895,S0001753,L0003106,3
SL00002896,S0001753,L0003107,5
SL00002897,S0001754,L0003108,5
SL00002898,S0001755,L0003109,1
SL00002899,S0001756,L0003110,5
SL00002900,S0001756,L0003111,5
SL00002901,S0001757,L0003112,5
SL00002902,S0001757,L0003113,4
SL00002903,S0001759,L0003113,1
SL00002904,S0001757,L0003114,2
SL00002905,S0001760,L0003115,4
SL00002906,S0001760,L0003116,3
SL00002907,S0001760,L0003117,4
SL00002908,S0001761,L0003118,3
SL00002909,S0001762,L0003119,3
SL00002910,S0001763,L0003120,5
SL00002911,S0001764,L0003121,1
SL00002912,S0001764,L0003122,2
SL00002913,S0001766,L0003123,2
SL00002914,S0001767,L0003124,2
SL00002915,S0001768,L0003125,2
SL00002916,S0001769,L0003126,5
SL00002917,S0001769,L0003127,5
SL00002918,S0001770,L0003128,1
SL00002919,S0001771,L0003128,1
SL00002920,S0001772,L0003129,3
SL00002921,S0001774,L0003135,5
SL00002922,S0001775,L0003136,4
SL00002923,S0001775,L0003137,2
SL00002924,S0001776,L0003138,3
SL00002925,S0001776,L0003139,3
SL00002926,S0001776,L0003140,2
SL00002927,S0001777,L0003144,2
SL00002928,S0001778,L0003145,3
SL00002929,S0001779,L0003146,2
SL00002930,S0001779,L0003147,4
SL00002931,S0001780,L0003148,1
SL00002932,S0001780,L0003149,1
SL00002933,S0001782,L0003150,2
SL00002934,S0001784,L0003151,2
SL00002935,S0001784,L0003152,1
SL00002936,S0001784,L0003153,5
SL00002937,S0001785,L0003154,1
SL00002938,S0001786,L0003155,2
SL00002939,S0001786,L0003156,2
SL00002940,S0001786,L0003157,3
SL00002941,S0001787,L0003158,3
SL00002942,S0001787,L0003159,1
SL00002943,S0001787,L0003160,5
SL00002944,S0001788,L0003161,3
SL00002945,S0001790,L0003162,1
SL00002946,S0001791,L0003163,2
SL00002947,S0001792,L0003166,1
SL00002948,S0001792,L0003167,4
SL00002949,S0001792,L0003168,3
SL00002950,S0001793,L0003169,3
SL00002951,S0001793,L0003170,5
SL00002952,S0001794,L0003171,1
SL00002953,S0001795,L0003172,3
SL00002954,S0001796,L0003173,4
SL00002955,S0001797,L0003175,2
SL00002956,S0001798,L0003175,2
SL00002957,S0001799,L0003175,1
SL00002958,S0001799,L0003176,1
SL00002959,S0001800,L0003177,3
SL00002960,S0001800,L0003178,2
SL00002961,S0001800,L0003179,1
SL00002962,S0001801,L0003180,3
SL00002963,S0001801,L0003181,1
SL00002964,S0001802,L0003182,5
SL00002965,S0001802,L0003183,3
SL00002966,S0001802,L0003184,1
SL00002967,S0001803,L0003185,1
SL00002968,S0001803,L0003186,2
SL00002969,S0001803,L0003187,5
SL00002970,S0001804,L0003188,4
SL00002971,S0001804,L0003189,3
SL00002972,S0001804,L0003190,2
SL00002973,S0001805,L0003191,2
SL00002974,S0001805,L0003192,2
SL00002975,S0001806,L0003193,3
SL00002976,S0001806,L0003194,5
SL00002977,S0001807,L0003195,2
SL00002978,S0001808,L0003195,2
SL00002979,S0001808,L0003196,3
SL00002980,S0001809,L0003198,2
SL00002981,S0001810,L0003199,4
SL00002982,S0001811,L0003200,4
SL00002983,S0001811,L0003201,1
SL00002984,S0001811,L0003202,3
SL00002985,S0001812,L0003203,3
SL00002986,S0001812,L0003204,4
SL00002987,S0001813,L0003205,4
SL00002988,S0001814,L0003206,5
SL00002989,S0001814,L0003207,4
SL00002990,S0001814,L0003208,2
SL00002991,S0001815,L0003209,2
SL00002992,S0001817,L0003209,1
SL00002993,S0001815,L0003210,1
SL00002994,S0001818,L0003212,2
SL00002995,S0001818,L0003213,3
SL00002996,S0001819,L0003216,2
SL00002997,S0001820,L0003218,3
SL00002998,S0001820,L0003219,2
SL00002999,S0001822,L0003224,2
SL00003000,S0001822,L0003225,1
SL00003001,S0001823,L0003226,2
SL00003002,S0001823,L0003227,2
SL00003003,S0001824,L0003228,2
SL00003004,S0001824,L0003229,2
SL00003005,S0001824,L0003230,4
SL00003006,S0001825,L0003231,2
SL00003007,S0001826,L0003232,5
SL00003008,S0001827,L0003233,3
SL00003009,S0001827,L0003234,5
SL00003010,S0001828,L0003235,3
SL00003011,S0001829,L0003236,5
SL00003012,S0001829,L0003237,2
SL00003013,S0001830,L0003238,3
SL00003014,S0001831,L0003239,1
SL00003015,S0001831,L0003240,1
SL00003016,S0001831,L0003241,5
SL00003017,S0001831,L0003242,1
SL00003018,S0001832,L0003243,4
SL00003019,S0001832,L0003244,4
SL00003020,S0001832,L0003245,3
SL00003021,S0001833,L0003248,2
SL00003022,S0001834,L0003249,1
SL00003023,S0001835,L0003250,4
SL00003024,S0001835,L0003251,1
SL00003025,S0001836,L0003252,2
SL00003026,S0001837,L0003253,2
SL00003027,S0001838,L0003254,1
SL00003028,S0001839,L0003255,2
SL00003029,S0001840,L0003256,1
SL00003030,S0001841,L0003257,3
SL00003031,S0001842,L0003257,2
SL00003032,S0001840,L0003258,2
SL00003033,S0001842,L0003258,1
SL00003034,S0001843,L0003262,4
SL00003035,S0001843,L0003263,2
SL00003036,S0001843,L0003264,5
SL00003037,S0001844,L0003265,1
SL00003038,S0001846,L0003266,2
SL00003039,S0001846,L0003267,5
SL00003040,S0001846,L0003268,1
SL00003041,S0001847,L0003269,4
SL00003042,S0001847,L0003270,4
SL00003043,S0001848,L0003271,1
SL00003044,S0001848,L0003272,5
SL00003045,S0001849,L0003273,2
SL00003046,S0001849,L0003274,3
SL00003047,S0001851,L0003274,2
SL00003048,S0001852,L0003275,5
SL00003049,S0001852,L0003276,2
SL00003050,S0001852,L0003277,4
SL00003051,S0001853,L0003278,3
SL00003052,S0001854,L0003279,5
SL00003053,S0001854,L0003280,5
SL00003054,S0001854,L0003281,4
SL00003055,S0001855,L0003282,2
SL00003056,S0001855,L0003283,3
SL00003057,S0001855,L0003284,1
SL00003058,S0001855,L0003285,2
SL00003059,S0001856,L0003286,2
SL00003060,S0001857,L0003286,3
SL00003061,S0001858,L0003289,4
SL00003062,S0001858,L0003290,2
SL00003063,S0001858,L0003291,1
SL00003064,S0001859,L0003292,1
SL00003065,S0001859,L0003293,4
SL00003066,S0001861,L0003294,1
SL00003067,S0001863,L0003295,4
SL00003068,S0001863,L0003296,2
SL00003069,S0001864,L0003299,5
SL00003070,S0001864,L0003300,3
SL00003071,S0001865,L0003301,5
SL00003072,S0001866,L0003302,4
SL00003073,S0001867,L0003303,4
SL00003074,S0001868,L0003304,4
SL00003075,S0001869,L0003305,1
SL00003076,S0001869,L0003306,5
SL00003077,S0001869,L0003307,4
SL00003078,S0001870,L0003308,3
SL00003079,S0001870,L0003309,2
SL00003080,S0001871,L0003310,5
SL00003081,S0001871,L0003311,4
SL00003082,S0001872,L0003314,3
SL00003083,S0001873,L0003316,5
SL00003084,S0001873,L0003317,1
SL00003085,S0001874,L0003318,4
SL00003086,S0001874,L0003319,2
SL00003087,S0001874,L0003320,4
SL00003088,S0001875,L0003321,4
SL00003089,S0001876,L0003322,2
SL00003090,S0001876,L0003323,1
SL00003091,S0001877,L0003324,5
SL00003092,S0001877,L0003325,5
SL00003093,S0001878,L0003327,2
SL00003094,S0001878,L0003328,5
SL00003095,S0001879,L0003329,2
SL00003096,S0001879,L0003330,1
SL00003097,S0001880,L0003331,4
SL00003098,S0001880,L0003332,4
SL00003099,S0001882,L0003333,1
SL00003100,S0001881,L0003334,1
SL00003101,S0001882,L0003334,1
SL00003102,S0001881,L0003335,1
SL00003103,S0001884,L0003336,3
SL00003104,S0001887,L0003337,4
SL00003105,S0001888,L0003338,2
SL00003106,S0001888,L0003339,2
SL00003107,S0001888,L0003340,2
SL00003108,S0001888,L0003341,1
SL00003109,S0001889,L0003342,4
SL00003110,S0001890,L0003343,1
SL00003111,S0001890,L0003344,5
SL00003112,S0001890,L0003345,3
SL00003113,S0001891,L0003347,3
SL00003114,S0001891,L0003348,2
SL00003115,S0001892,L0003349,5
SL00003116,S0001892,L0003350,5
SL00003117,S0001892,L0003351,2
SL00003118,S0001893,L0003352,3
SL00003119,S0001894,L0003352,1
SL00003120,S0001895,L0003353,5
SL00003121,S0001895,L0003354,3
SL00003122,S0001895,L0003355,2
SL00003123,S0001895,L0003356,5
SL00003124,S0001896,L0003357,3
SL00003125,S0001897,L0003358,1
SL00003126,S0001897,L0003359,3
SL00003127,S0001898,L0003361,5
SL00003128,S0001898,L0003362,3
SL00003129,S0001899,L0003363,4
SL00003130,S0001899,L0003364,2
SL00003131,S0001900,L0003365,1
SL00003132,S0001900,L0003366,3
SL00003133,S0001900,L0003367,5
SL00003134,S0001900,L0003368,1
SL00003135,S0001901,L0003369,2
SL00003136,S0001901,L0003370,2
SL00003137,S0001901,L0003371,2
SL00003138,S0001902,L0003372,1
SL00003139,S0001902,L0003373,4
SL00003140,S0001903,L0003374,2
SL00003141,S0001904,L0003375,4
SL00003142,S0001905,L0003376,4
SL00003143,S0001905,L0003377,4
SL00003144,S0001906,L0003378,5
SL00003145,S0001906,L0003379,4
SL00003146,S0001906,L0003380,1
SL00003147,S0001907,L0003381,3
SL00003148,S0001907,L0003382,2
SL00003149,S0001908,L0003383,3
SL00003150,S0001908,L0003384,4
SL00003151,S0001908,L0003385,4
SL00003152,S0001909,L0003386,1
SL00003153,S0001910,L0003387,1
SL00003154,S0001910,L0003388,4
SL00003155,S0001910,L0003389,4
SL00003156,S0001911,L0003390,2
SL00003157,S0001912,L0003391,4
SL00003158,S0001912,L0003392,5
SL00003159,S0001912,L0003393,2
SL00003160,S0001913,L0003394,1
SL00003161,S0001913,L0003395,5
SL00003162,S0001913,L0003396,4
SL00003163,S0001914,L0003397,5
SL00003164,S0001914,L0003398,4
SL00003165,S0001914,L0003399,2
SL00003166,S0001915,L0003400,2
SL00003167,S0001915,L0003401,2
SL00003168,S0001916,L0003402,3
SL00003169,S0001917,L0003403,1
SL00003170,S0001918,L0003403,1
SL00003171,S0001919,L0003403,2
SL00003172,S0001918,L0003404,3
SL00003173,S0001920,L0003405,1
SL00003174,S0001922,L0003407,1
SL00003175,S0001922,L0003408,2
SL00003176,S0001922,L0003409,2
SL00003177,S0001923,L0003412,3
SL00003178,S0001924,L0003415,1
SL00003179,S0001925,L0003416,1
SL00003180,S0001926,L0003417,5
SL00003181,S0001927,L0003418,3
SL00003182,S0001927,L0003419,3
SL00003183,S0001928,L0003420,3
SL00003184,S0001928,L0003421,3
SL00003185,S0001929,L0003422,3
SL00003186,S0001929,L0003423,5
SL00003187,S0001930,L0003424,1
SL00003188,S0001931,L0003425,5
SL00003189,S0001932,L0003426,3
SL00003190,S0001932,L0003427,4
SL00003191,S0001933,L0003428,5
SL00003192,S0001934,L0003429,3
SL00003193,S0001934,L0003430,2
SL00003194,S0001934,L0003431,1
SL00003195,S0001935,L0003432,4
SL00003196,S0001936,L0003433,1
SL00003197,S0001936,L0003434,5
SL00003198,S0001939,L0003435,2
SL00003199,S0001940,L0003436,1
SL00003200,S0001941,L0003436,1
SL00003201,S0001942,L0003437,1
SL00003202,S0001943,L0003438,4
SL00003203,S0001943,L0003439,5
SL00003204,S0001944,L0003440,5
SL00003205,S0001945,L0003441,4
SL00003206,S0001946,L0003445,3
SL00003207,S0001946,L0003446,4
SL00003208,S0001946,L0003447,5
SL00003209,S0001947,L0003448,4
SL00003210,S0001948,L0003449,1
SL00003211,S0001948,L0003450,4
SL00003212,S0001949,L0003451,4
SL00003213,S0001949,L0003452,4
SL00003214,S0001950,L0003453,2
SL00003215,S0001950,L0003454,3
SL00003216,S0001951,L0003455,4
SL00003217,S0001951,L0003456,1
SL00003218,S0001951,L0003457,1
SL00003219,S0001952,L0003458,1
SL00003220,S0001952,L0003459,5
SL00003221,S0001952,L0003460,4
SL00003222,S0001953,L0003461,4
SL00003223,S0001953,L0003462,1
SL00003224,S0001953,L0003463,1
SL00003225,S0001954,L0003464,5
SL00003226,S0001954,L0003465,5
SL00003227,S0001954,L0003466,3
SL00003228,S0001955,L0003467,3
SL00003229,S0001956,L0003470,3
SL00003230,S0001958,L0003471,1
SL00003231,S0001959,L0003473,1
SL00003232,S0001960,L0003474,2
