line_item_id,order_id,product_id,quantity,unit_price_in_cents,line_status
L0005898,O003108,P0324,4,33677,pending
L0005899,O003108,P0080,3,40729,fulfilled
L0005900,O003108,P0300,5,38079,fulfilled
L0005901,O003109,P0383,3,30936,fulfilled
L0005902,O003109,P0079,2,13327,fulfilled
L0005903,O003109,P0002,4,24588,fulfilled
L0005904,O003110,P0183,1,16691,fulfilled
L0005905,O003110,P0010,2,8134,fulfilled
L0005906,O003110,P0096,2,28385,fulfilled
L0005907,O003111,P0291,1,36000,fulfilled
L0005908,O003111,P0054,1,39821,fulfilled
L0005909,O003111,P0110,1,39532,fulfilled
L0005910,O003112,P0404,4,39608,fulfilled
L0005911,O003112,P0010,3,8317,fulfilled
L0005912,O003112,P0500,2,20184,fulfilled
L0005913,O003113,P0028,3,23619,fulfilled
L0005914,O003113,P0176,3,39261,fulfilled
L0005915,O003114,P0223,5,32494,fulfilled
L0005916,O003114,P0433,5,17383,fulfilled
L0005917,O003115,P0213,5,24671,fulfilled
L0005918,O003115,P0493,4,2089,fulfilled
L0005919,O003115,P0284,5,12043,fulfilled
L0005920,O003116,P0306,2,17043,fulfilled
L0005921,O003116,P0103,3,1026,pending
L0005922,O003117,P0025,3,32692,fulfilled
L0005923,O003118,P0027,4,32116,fulfilled
L0005924,O003119,P0376,1,25606,fulfilled
L0005925,O003119,P0417,3,14653,fulfilled
L0005926,O003120,P0248,2,4445,fulfilled
L0005927,O003120,P0327,1,17507,fulfilled
L0005928,O003121,P0401,5,1912,fulfilled
L0005929,O003122,P0483,5,5621,pending
L0005930,O003122,P0264,1,5242,pending
L0005931,O003123,P0318,1,17319,fulfilled
L0005932,O003124,P0350,3,35024,fulfilled
L0005933,O003124,P0028,2,21293,fulfilled
L0005934,O003124,P0160,2,7918,fulfilled
L0005935,O003125,P0482,3,38453,fulfilled
L0005936,O003125,P0444,1,22495,fulfilled
L0005937,O003126,P0377,3,24368,cancelled
L0005938,O003127,P0255,1,36277,fulfilled
L0005939,O003127,P0327,2,17966,fulfilled
L0005940,O003128,P0425,2,16437,fulfilled
L0005941,O003128,P0275,5,11200,fulfilled
L0005942,O003129,P0214,3,28518,fulfilled
L0005943,O003129,P0225,3,31483,fulfilled
L0005944,O003130,P0446,4,23611,pending
L0005945,O003130,P0488,1,25740,pending
L0005946,O003130,P0457,3,7336,pending
L0005947,O003131,P0194,5,14238,fulfilled
L0005948,O003131,P0294,5,30367,fulfilled
L0005949,O003131,P0041,2,6663,fulfilled
L0005950,O003132,P0086,4,32704,pending
L0005951,O003133,P0263,1,21723,fulfilled
L0005952,O003134,P0333,5,15218,fulfilled
L0005953,O003135,P0317,4,30982,fulfilled
L0005954,O003135,P0393,1,39136,fulfilled
L0005955,O003136,P0432,4,8556,fulfilled
L0005956,O003136,P0016,3,42087,fulfilled
L0005957,O003137,P0068,5,39602,fulfilled
L0005958,O003138,P0495,4,11581,fulfilled
L0005959,O003139,P0198,4,24896,cancelled
L0005960,O003140,P0272,2,28410,fulfilled
L0005961,O003140,P0028,4,24180,fulfilled
L0005962,O003141,P0176,1,34748,fulfilled
L0005963,O003142,P0460,2,21851,fulfilled
L0005964,O003142,P0074,3,39491,fulfilled
L0005965,O003142,P0199,3,20440,fulfilled
L0005966,O003143,P0104,4,15111,fulfilled
L0005967,O003143,P0148,3,42728,fulfilled
L0005968,O003144,P0418,3,31013,fulfilled
L0005969,O003145,P0079,5,14757,fulfilled
L0005970,O003145,P0273,3,42256,fulfilled
L0005971,O003146,P0055,2,20685,fulfilled
L0005972,O003146,P0306,5,15913,fulfilled
L0005973,O003146,P0008,3,39862,fulfilled
L0005974,O003147,P0252,1,2836,fulfilled
L0005975,O003148,P0400,3,17593,fulfilled
L0005976,O003149,P0469,5,37772,fulfilled
L0005977,O003149,P0080,1,40882,fulfilled
L0005978,O003149,P0162,3,29562,fulfilled
L0005979,O003150,P0385,2,35483,pending
L0005980,O003150,P0051,5,7958,pending
L0005981,O003150,P0337,1,17425,pending
L0005982,O003151,P0377,4,24323,fulfilled
L0005983,O003151,P0259,1,39809,fulfilled
L0005984,O003151,P0459,1,29701,fulfilled
L0005985,O003152,P0329,2,881,fulfilled
L0005986,O003152,P0007,3,3074,fulfilled
L0005987,O003153,P0051,2,8160,fulfilled
L0005988,O003154,P0129,5,41903,fulfilled
L0005989,O003154,P0431,3,32818,fulfilled
L0005990,O003155,P0152,3,29114,fulfilled
L0005991,O003155,P0257,3,23791,fulfilled
L0005992,O003155,P0115,1,3197,fulfilled
L0005993,O003156,P0186,3,33836,fulfilled
L0005994,O003157,P0421,1,26775,pending
L0005995,O003157,P0253,2,37563,pending
L0005996,O003158,P0022,1,23059,fulfilled
L0005997,O003158,P0426,4,41182,fulfilled
L0005998,O003159,P0031,4,18306,fulfilled
L0005999,O003159,P0446,2,21860,fulfilled
L0006000,O003159,P0477,1,8971,fulfilled
L0006001,O003160,P0486,2,44431,fulfilled
L0006002,O003161,P0004,5,3808,fulfilled
L0006003,O003162,P0097,1,14642,fulfilled
L0006004,O003163,P0157,3,40356,fulfilled
L0006005,O003164,P0072,4,18743,fulfilled
L0006006,O003165,P0284,1,11212,fulfilled
L0006007,O003165,P0215,5,31102,fulfilled
L0006008,O003166,P0492,2,32865,fulfilled
L0006009,O003167,P0184,1,37257,fulfilled
L0006010,O003167,P0463,5,10939,fulfilled
L0006011,O003167,P0193,5,20553,fulfilled
L0006012,O003167,P0175,1,17076,fulfilled
L0006013,O003168,P0273,3,38285,fulfilled
L0006014,O003168,P0451,3,35124,fulfilled
L0006015,O003168,P0420,2,16453,fulfilled
L0006016,O003168,P0298,1,33529,fulfilled
L0006017,O003169,P0155,1,1589,fulfilled
L0006018,O003169,P0023,3,38192,fulfilled
L0006019,O003169,P0313,1,33496,fulfilled
L0006020,O003170,P0049,2,24132,fulfilled
L0006021,O003171,P0208,1,22073,fulfilled
L0006022,O003172,P0127,2,36525,fulfilled
L0006023,O003172,P0294,4,27936,fulfilled
L0006024,O003173,P0010,1,7375,fulfilled
L0006025,O003174,P0169,5,47282,fulfilled
L0006026,O003174,P0316,3,9567,fulfilled
L0006027,O003175,P0313,3,30520,fulfilled
L0006028,O003175,P0070,2,21997,fulfilled
L0006029,O003175,P0362,3,21672,fulfilled
L0006030,O003176,P0262,1,18145,pending
L0006031,O003176,P0044,5,28002,fulfilled
L0006032,O003177,P0357,2,1525,fulfilled
L0006033,O003177,P0461,2,16695,fulfilled
L0006034,O003178,P0054,2,37715,fulfilled
L0006035,O003178,P0317,2,32493,fulfilled
L0006036,O003179,P0468,1,43713,fulfilled
L0006037,O003180,P0277,5,25539,pending
L0006038,O003180,P0168,3,13146,pending
L0006039,O003181,P0018,1,37249,fulfilled
L0006040,O003182,P0098,4,1529,pending
L0006041,O003182,P0126,4,32718,pending
L0006042,O003183,P0085,2,32203,fulfilled
L0006043,O003183,P0171,3,31732,fulfilled
L0006044,O003183,P0380,3,13534,fulfilled
L0006045,O003184,P0230,2,41173,fulfilled
L0006046,O003185,P0294,3,28356,pending
L0006047,O003185,P0066,3,9884,pending
L0006048,O003186,P0261,1,23533,fulfilled
L0006049,O003187,P0461,3,14825,fulfilled
L0006050,O003187,P0070,3,20378,fulfilled
L0006051,O003187,P0260,1,4339,fulfilled
L0006052,O003188,P0059,4,13727,fulfilled
L0006053,O003189,P0046,3,13882,fulfilled
L0006054,O003189,P0199,5,21234,fulfilled
L0006055,O003189,P0234,4,28839,fulfilled
L0006056,O003190,P0363,4,4005,fulfilled
L0006057,O003191,P0465,3,18275,fulfilled
L0006058,O003192,P0475,4,24949,fulfilled
L0006059,O003192,P0315,4,9475,fulfilled
L0006060,O003193,P0216,1,38335,fulfilled
L0006061,O003194,P0172,5,43987,fulfilled
L0006062,O003195,P0377,5,24717,cancelled
L0006063,O003196,P0104,2,14895,fulfilled
L0006064,O003196,P0010,3,7294,fulfilled
L0006065,O003197,P0135,5,5401,fulfilled
L0006066,O003197,P0357,4,1445,fulfilled
L0006067,O003198,P0024,2,14517,fulfilled
L0006068,O003198,P0379,2,27677,fulfilled
L0006069,O003199,P0480,3,22930,fulfilled
L0006070,O003200,P0023,5,41159,fulfilled
L0006071,O003200,P0366,5,45887,fulfilled
L0006072,O003201,P0148,1,39699,fulfilled
L0006073,O003201,P0388,4,31420,fulfilled
L0006074,O003201,P0011,4,11819,fulfilled
L0006075,O003202,P0201,1,20980,fulfilled
L0006076,O003202,P0101,5,37548,fulfilled
L0006077,O003203,P0138,3,35959,fulfilled
L0006078,O003204,P0087,4,20689,fulfilled
L0006079,O003205,P0068,2,37666,fulfilled
L0006080,O003205,P0016,4,40484,fulfilled
L0006081,O003206,P0015,1,20791,pending
L0006082,O003207,P0327,5,16025,fulfilled
L0006083,O003208,P0304,4,10835,fulfilled
L0006084,O003209,P0458,1,39521,fulfilled
L0006085,O003209,P0423,2,44094,fulfilled
L0006086,O003210,P0057,5,12928,fulfilled
L0006087,O003211,P0112,2,12811,fulfilled
L0006088,O003211,P0068,5,35952,fulfilled
L0006089,O003212,P0465,4,20868,fulfilled
L0006090,O003213,P0227,2,571,fulfilled
L0006091,O003214,P0484,1,33821,fulfilled
L0006092,O003215,P0140,2,37514,fulfilled
L0006093,O003216,P0207,1,9373,fulfilled
L0006094,O003216,P0450,3,1272,fulfilled
L0006095,O003216,P0261,1,24912,fulfilled
L0006096,O003217,P0340,5,41403,fulfilled
L0006097,O003217,P0432,2,8366,fulfilled
L0006098,O003218,P0108,1,14437,fulfilled
L0006099,O003219,P0280,1,37061,fulfilled
L0006100,O003219,P0299,4,735,fulfilled
L0006101,O003220,P0465,1,21180,fulfilled
L0006102,O003220,P0392,1,13022,fulfilled
L0006103,O003221,P0159,1,40764,fulfilled
L0006104,O003222,P0019,3,25928,fulfilled
L0006105,O003222,P0104,4,15328,fulfilled
L0006106,O003223,P0402,3,21612,fulfilled
L0006107,O003224,P0085,5,33517,fulfilled
L0006108,O003224,P0366,3,42132,fulfilled
L0006109,O003225,P0276,2,5535,fulfilled
L0006110,O003225,P0193,1,20674,fulfilled
L0006111,O003226,P0218,5,37621,pending
L0006112,O003226,P0258,5,28259,pending
L0006113,O003227,P0049,1,23390,fulfilled
L0006114,O003227,P0404,4,36632,fulfilled
L0006115,O003228,P0494,2,42753,fulfilled
L0006116,O003228,P0423,2,44724,pending
L0006117,O003228,P0174,3,9300,fulfilled
L0006118,O003229,P0041,5,6821,fulfilled
L0006119,O003229,P0468,4,42780,pending
L0006120,O003229,P0495,4,10887,pending
L0006121,O003229,P0124,2,40738,pending
L0006122,O003230,P0121,2,45061,pending
L0006123,O003231,P0415,2,2598,fulfilled
L0006124,O003231,P0368,4,24597,fulfilled
L0006125,O003232,P0034,1,39122,cancelled
L0006126,O003232,P0417,2,16332,cancelled
L0006127,O003233,P0122,5,35164,fulfilled
L0006128,O003234,P0144,4,24201,fulfilled
L0006129,O003235,P0160,4,8109,fulfilled
L0006130,O003235,P0189,3,21830,fulfilled
L0006131,O003235,P0157,5,43098,fulfilled
L0006132,O003236,P0060,3,23053,fulfilled
L0006133,O003237,P0055,2,18226,pending
L0006134,O003237,P0124,5,42289,pending
L0006135,O003237,P0473,2,37828,pending
L0006136,O003238,P0365,3,37807,cancelled
L0006137,O003239,P0383,4,30257,fulfilled
L0006138,O003240,P0107,1,6409,fulfilled
L0006139,O003240,P0072,3,17876,fulfilled
L0006140,O003240,P0261,2,26235,fulfilled
L0006141,O003240,P0287,2,48312,fulfilled
L0006142,O003241,P0406,5,31215,pending
L0006143,O003241,P0324,1,32765,pending
L0006144,O003242,P0299,4,750,fulfilled
L0006145,O003243,P0354,4,10372,fulfilled
L0006146,O003243,P0266,4,6108,fulfilled
L0006147,O003243,P0179,1,46418,fulfilled
L0006148,O003244,P0001,1,18425,fulfilled
L0006149,O003245,P0355,1,22152,fulfilled
L0006150,O003245,P0089,4,460,fulfilled
L0006151,O003245,P0036,4,29881,fulfilled
L0006152,O003246,P0445,3,12013,fulfilled
L0006153,O003246,P0044,5,25023,fulfilled
L0006154,O003246,P0387,4,5179,fulfilled
L0006155,O003246,P0107,5,6869,fulfilled
L0006156,O003247,P0074,4,43209,fulfilled
L0006157,O003248,P0042,1,14005,fulfilled
L0006158,O003249,P0066,2,10088,fulfilled
L0006159,O003250,P0469,3,35609,fulfilled
L0006160,O003250,P0410,5,20837,fulfilled
L0006161,O003251,P0328,3,25175,fulfilled
L0006162,O003252,P0404,4,40046,fulfilled
L0006163,O003253,P0293,5,8594,fulfilled
L0006164,O003254,P0401,1,1989,fulfilled
L0006165,O003254,P0492,1,34648,fulfilled
L0006166,O003255,P0065,5,41218,fulfilled
L0006167,O003256,P0197,5,12938,fulfilled
L0006168,O003256,P0050,5,30013,fulfilled
L0006169,O003256,P0428,4,5502,fulfilled
L0006170,O003257,P0076,2,25965,fulfilled
L0006171,O003258,P0342,1,3136,fulfilled
L0006172,O003258,P0300,2,40110,fulfilled
L0006173,O003258,P0407,1,7034,fulfilled
L0006174,O003259,P0004,1,4055,cancelled
L0006175,O003259,P0171,3,29018,cancelled
L0006176,O003259,P0362,5,22586,cancelled
L0006177,O003260,P0436,3,17342,fulfilled
L0006178,O003260,P0464,5,9703,fulfilled
L0006179,O003260,P0131,1,28876,fulfilled
L0006180,O003260,P0254,5,37398,fulfilled
L0006181,O003261,P0492,4,35869,fulfilled
L0006182,O003262,P0079,5,15213,fulfilled
L0006183,O003262,P0212,3,41094,fulfilled
L0006184,O003262,P0210,5,26467,fulfilled
L0006185,O003263,P0285,4,42219,fulfilled
L0006186,O003264,P0423,5,42362,fulfilled
L0006187,O003264,P0483,2,5097,fulfilled
L0006188,O003265,P0432,2,8630,fulfilled
L0006189,O003265,P0066,1,9749,fulfilled
L0006190,O003266,P0477,1,10159,fulfilled
L0006191,O003266,P0456,1,540,fulfilled
L0006192,O003266,P0094,1,18215,fulfilled
L0006193,O003267,P0172,5,39021,fulfilled
L0006194,O003267,P0442,5,40554,fulfilled
L0006195,O003267,P0500,4,20347,fulfilled
L0006196,O003267,P0309,2,21883,fulfilled
L0006197,O003268,P0164,4,13392,fulfilled
L0006198,O003268,P0244,1,7330,fulfilled
L0006199,O003268,P0206,3,14098,fulfilled
L0006200,O003268,P0063,1,22437,fulfilled
L0006201,O003269,P0418,4,34670,fulfilled
L0006202,O003269,P0049,4,24257,fulfilled
L0006203,O003269,P0440,1,1147,fulfilled
L0006204,O003269,P0099,2,33001,fulfilled
L0006205,O003270,P0499,1,34221,pending
L0006206,O003271,P0333,2,14726,fulfilled
L0006207,O003271,P0358,3,23438,fulfilled
L0006208,O003272,P0481,1,1639,fulfilled
L0006209,O003273,P0495,3,10153,fulfilled
L0006210,O003274,P0101,2,35174,fulfilled
L0006211,O003274,P0174,4,8098,fulfilled
L0006212,O003275,P0139,3,28057,pending
L0006213,O003275,P0120,4,14521,pending
L0006214,O003276,P0305,3,10378,fulfilled
L0006215,O003277,P0323,2,11791,pending
L0006216,O003277,P0364,3,26256,pending
L0006217,O003278,P0344,2,35836,fulfilled
L0006218,O003279,P0471,2,44923,fulfilled
L0006219,O003279,P0330,1,28780,fulfilled
L0006220,O003280,P0432,2,8523,fulfilled
L0006221,O003280,P0355,1,22425,fulfilled
L0006222,O003280,P0185,4,22552,fulfilled
L0006223,O003281,P0175,1,16383,fulfilled
L0006224,O003282,P0285,3,41116,fulfilled
L0006225,O003282,P0337,4,17422,fulfilled
L0006226,O003282,P0075,3,41163,fulfilled
L0006227,O003283,P0477,5,9142,fulfilled
L0006228,O003284,P0239,4,6389,fulfilled
L0006229,O003285,P0470,3,19719,fulfilled
L0006230,O003286,P0435,1,25408,fulfilled
L0006231,O003286,P0051,5,7917,fulfilled
L0006232,O003286,P0443,4,12091,fulfilled
L0006233,O003286,P0203,4,1211,fulfilled
L0006234,O003287,P0368,1,27616,pending
L0006235,O003287,P0241,5,11347,pending
L0006236,O003288,P0039,1,34107,fulfilled
L0006237,O003288,P0212,4,41565,fulfilled
L0006238,O003289,P0177,3,37790,pending
L0006239,O003289,P0418,2,33854,pending
L0006240,O003290,P0169,4,46855,fulfilled
L0006241,O003290,P0267,1,6930,fulfilled
L0006242,O003291,P0165,3,31251,fulfilled
L0006243,O003292,P0001,2,18577,pending
L0006244,O003292,P0258,4,30037,pending
L0006245,O003293,P0134,1,892,fulfilled
L0006246,O003294,P0232,2,6257,fulfilled
L0006247,O003294,P0060,4,24020,fulfilled
L0006248,O003294,P0420,4,16738,fulfilled
L0006249,O003295,P0017,1,45609,pending
L0006250,O003296,P0450,3,1252,fulfilled
L0006251,O003297,P0450,5,1310,fulfilled
L0006252,O003297,P0320,4,14783,fulfilled
L0006253,O003298,P0182,3,3553,fulfilled
L0006254,O003299,P0345,2,40224,fulfilled
L0006255,O003299,P0023,4,40130,fulfilled
L0006256,O003300,P0469,5,37878,fulfilled
L0006257,O003301,P0092,3,19166,fulfilled
L0006258,O003302,P0217,1,10676,fulfilled
L0006259,O003303,P0475,2,24113,fulfilled
L0006260,O003303,P0346,5,22313,fulfilled
L0006261,O003304,P0426,2,43784,fulfilled
L0006262,O003304,P0194,4,15090,fulfilled
L0006263,O003304,P0007,4,3205,fulfilled
L0006264,O003305,P0304,4,11205,fulfilled
L0006265,O003306,P0057,2,13457,fulfilled
L0006266,O003306,P0313,1,31460,fulfilled
L0006267,O003307,P0485,4,14868,fulfilled
L0006268,O003307,P0131,2,30340,fulfilled
L0006269,O003308,P0234,1,28760,fulfilled
L0006270,O003308,P0421,2,26138,fulfilled
L0006271,O003309,P0363,4,4399,fulfilled
L0006272,O003310,P0030,3,25880,fulfilled
L0006273,O003310,P0483,1,5303,fulfilled
L0006274,O003311,P0024,3,16217,fulfilled
L0006275,O003311,P0440,2,1110,fulfilled
L0006276,O003311,P0106,3,34934,fulfilled
L0006277,O003312,P0217,2,11229,fulfilled
L0006278,O003313,P0117,2,22851,fulfilled
L0006279,O003313,P0490,5,10319,fulfilled
L0006280,O003314,P0167,3,30901,fulfilled
L0006281,O003315,P0472,1,26041,fulfilled
L0006282,O003316,P0037,3,44074,pending
L0006283,O003316,P0352,4,16929,fulfilled
L0006284,O003316,P0273,1,40374,pending
L0006285,O003317,P0068,3,40928,pending
L0006286,O003318,P0014,1,27236,pending
L0006287,O003319,P0274,2,29603,pending
L0006288,O003319,P0439,1,33945,pending
L0006289,O003320,P0235,1,38464,fulfilled
L0006290,O003320,P0267,3,6276,fulfilled
L0006291,O003320,P0006,5,6013,fulfilled
L0006292,O003321,P0320,3,14095,fulfilled
L0006293,O003322,P0444,5,21528,fulfilled
L0006294,O003322,P0053,3,47589,fulfilled
L0006295,O003322,P0386,1,14380,fulfilled
L0006296,O003323,P0146,5,22051,fulfilled
L0006297,O003324,P0299,4,759,fulfilled
L0006298,O003324,P0031,1,20718,fulfilled
L0006299,O003325,P0242,2,38962,fulfilled
L0006300,O003325,P0383,5,31344,fulfilled
L0006301,O003326,P0275,5,11711,fulfilled
L0006302,O003327,P0136,2,30201,fulfilled
L0006303,O003327,P0118,5,15971,fulfilled
L0006304,O003328,P0440,1,1200,fulfilled
L0006305,O003329,P0399,3,45037,fulfilled
L0006306,O003329,P0218,2,38949,fulfilled
L0006307,O003330,P0066,3,10905,fulfilled
L0006308,O003330,P0244,1,7478,fulfilled
L0006309,O003330,P0450,1,1307,fulfilled
L0006310,O003331,P0467,1,25123,fulfilled
L0006311,O003331,P0345,5,39525,fulfilled
L0006312,O003331,P0206,3,14290,fulfilled
L0006313,O003332,P0425,3,16137,fulfilled
L0006314,O003333,P0104,5,15499,cancelled
L0006315,O003334,P0081,5,15850,fulfilled
L0006316,O003335,P0239,1,6603,fulfilled
L0006317,O003335,P0121,2,48456,fulfilled
L0006318,O003335,P0422,5,32231,fulfilled
L0006319,O003336,P0326,3,29341,fulfilled
L0006320,O003336,P0353,2,24379,fulfilled
L0006321,O003337,P0258,4,29519,fulfilled
L0006322,O003337,P0449,3,35629,fulfilled
L0006323,O003337,P0391,5,39697,fulfilled
L0006324,O003338,P0470,4,19193,fulfilled
L0006325,O003339,P0094,5,20771,fulfilled
L0006326,O003339,P0065,2,37017,fulfilled
L0006327,O003340,P0446,1,24928,fulfilled
L0006328,O003340,P0478,2,19238,fulfilled
L0006329,O003340,P0482,5,40975,fulfilled
L0006330,O003341,P0196,4,31073,fulfilled
L0006331,O003342,P0315,5,10000,fulfilled
L0006332,O003342,P0495,3,11646,fulfilled
L0006333,O003343,P0418,1,31020,pending
L0006334,O003344,P0106,4,32544,fulfilled
L0006335,O003345,P0053,4,46710,fulfilled
L0006336,O003345,P0447,5,18001,fulfilled
L0006337,O003345,P0001,2,20167,fulfilled
L0006338,O003346,P0417,5,15906,fulfilled
L0006339,O003347,P0369,3,38739,cancelled
L0006340,O003347,P0189,1,21863,cancelled
L0006341,O003348,P0137,2,48527,fulfilled
L0006342,O003348,P0148,3,42991,fulfilled
L0006343,O003349,P0164,2,13465,fulfilled
L0006344,O003350,P0392,1,13335,fulfilled
L0006345,O003351,P0405,5,8133,fulfilled
L0006346,O003352,P0266,4,5671,cancelled
L0006347,O003352,P0340,4,40296,cancelled
L0006348,O003352,P0169,2,46551,cancelled
L0006349,O003353,P0182,5,3367,pending
L0006350,O003354,P0207,3,8753,fulfilled
L0006351,O003354,P0011,4,10259,fulfilled
L0006352,O003355,P0085,5,35558,fulfilled
L0006353,O003355,P0494,2,44972,fulfilled
L0006354,O003355,P0315,3,10180,fulfilled
L0006355,O003356,P0051,5,7414,fulfilled
L0006356,O003356,P0387,4,5410,fulfilled
L0006357,O003356,P0115,1,2972,fulfilled
L0006358,O003356,P0443,1,11652,fulfilled
L0006359,O003357,P0190,2,48126,fulfilled
L0006360,O003357,P0074,3,41873,fulfilled
L0006361,O003358,P0266,5,6122,fulfilled
L0006362,O003359,P0136,5,33058,fulfilled
L0006363,O003359,P0159,1,41570,fulfilled
L0006364,O003360,P0026,5,8251,fulfilled
L0006365,O003360,P0486,1,45669,fulfilled
L0006366,O003360,P0153,2,9058,fulfilled
L0006367,O003360,P0197,4,12414,fulfilled
L0006368,O003361,P0162,4,30499,fulfilled
L0006369,O003361,P0312,2,35443,fulfilled
L0006370,O003362,P0121,2,43633,fulfilled
L0006371,O003362,P0134,1,950,fulfilled
L0006372,O003362,P0120,2,14013,fulfilled
L0006373,O003363,P0365,5,35984,fulfilled
L0006374,O003363,P0214,1,27766,fulfilled
L0006375,O003364,P0360,4,22412,fulfilled
L0006376,O003364,P0352,3,18290,fulfilled
L0006377,O003365,P0123,3,15736,fulfilled
L0006378,O003365,P0456,4,465,fulfilled
L0006379,O003366,P0021,2,17367,fulfilled
L0006380,O003366,P0228,2,11777,fulfilled
L0006381,O003366,P0166,5,45444,fulfilled
L0006382,O003367,P0417,5,16632,fulfilled
L0006383,O003367,P0206,4,14361,fulfilled
L0006384,O003368,P0054,5,37464,fulfilled
L0006385,O003369,P0206,4,14451,pending
L0006386,O003369,P0375,3,39016,fulfilled
L0006387,O003370,P0273,2,43225,fulfilled
L0006388,O003370,P0080,1,41754,fulfilled
L0006389,O003371,P0481,2,1420,fulfilled
L0006390,O003372,P0500,2,19189,fulfilled
L0006391,O003372,P0232,5,6106,fulfilled
L0006392,O003372,P0085,5,34271,fulfilled
L0006393,O003373,P0035,2,1149,fulfilled
L0006394,O003373,P0282,1,31171,fulfilled
L0006395,O003373,P0108,5,14454,fulfilled
L0006396,O003374,P0138,3,35383,pending
L0006397,O003374,P0123,4,16606,pending
L0006398,O003375,P0083,2,22134,fulfilled
L0006399,O003375,P0046,1,13428,fulfilled
L0006400,O003376,P0431,5,33478,fulfilled
L0006401,O003377,P0033,2,24687,fulfilled
L0006402,O003377,P0006,4,5906,fulfilled
L0006403,O003377,P0282,3,31164,fulfilled
L0006404,O003378,P0482,4,35831,fulfilled
L0006405,O003378,P0058,3,39305,fulfilled
L0006406,O003378,P0039,3,37129,fulfilled
L0006407,O003379,P0373,1,12943,fulfilled
L0006408,O003379,P0099,4,35801,fulfilled
L0006409,O003380,P0403,2,38171,cancelled
L0006410,O003380,P0285,4,40892,cancelled
L0006411,O003380,P0161,1,1576,cancelled
L0006412,O003380,P0266,3,6074,cancelled
L0006413,O003381,P0246,2,33025,fulfilled
L0006414,O003381,P0099,1,34716,fulfilled
L0006415,O003382,P0240,1,24151,fulfilled
